MEblack	MEblue	MEbrown	MEcyan	MEdarkgreen	MEdarkgrey	MEdarkmagenta	MEdarkolivegreen	MEdarkorange	MEdarkred	MEdarkturquoise	MEgreen	MEgreenyellow	MEgrey60	MElightcyan	MElightcyan1	MElightgreen	MElightsteelblue1	MElightyellow	MEmagenta	MEmediumpurple3	MEmidnightblue	MEorange	MEorangered4	MEpaleturquoise	MEpink	MEplum1	MEpurple	MEred	MEroyalblue	MEsaddlebrown	MEsalmon	MEsienna3	MEskyblue	MEskyblue3	MEsteelblue	MEtan	MEturquoise	MEviolet	MEwhite	MEyellow	MEyellowgreen
HR5646	-0.0360689191675784	-0.0523934472234666	-0.0497658589046728	-0.0566780707096568	0.0389245047261747	-0.0480756928157044	-0.000294115743445234	-0.0251413225754045	-0.0308324002243513	-0.0252275926891965	0.0475160659577117	0.0416057817697571	0.0363720185897343	-0.0321664634469215	-0.00680478322684031	-0.0318949505181397	-0.0185246327457472	-0.0475014081903519	0.00274230843417755	-0.0514210150490489	0.0153849858144848	-0.0181859592121088	0.0171682139283468	-0.0168317338624408	-0.00900473842971632	0.0172930374122868	0.0279304715053922	-0.0360065665493564	-0.0253278889269376	0.0395579391376603	-0.0582378398142893	-0.0315123227514948	-0.0214042674067222	0.0389288964812456	-0.0336790698872117	0.00744950649140084	-0.0268555532190002	0.0278149597894254	0.0281382108812027	0.0537991580525908	-0.0456642609086738	0.041814802586716
HR5647	0.0110540043958296	-0.0106021599410246	-0.0178538158287706	-0.0494292150461799	0.0132825787889988	0.0541531694913341	0.00189569667674748	0.0547224021917775	-0.0336244124160432	-0.0224877092250158	0.0111574769962193	0.0337449250957089	0.0222975262378104	0.00257939503734008	-0.0382934225293535	-0.0194790053848796	-0.00736417173128982	-0.0210826760171127	0.0213137685636907	-0.00966192673827391	0.0258606671680693	0.0543281051735727	-0.00196246246999278	0.0563553748366699	0.0219122717151256	0.0114555460232503	0.0241254036581093	-0.0182042821740881	-0.0548191095911215	0.0132369511306579	0.018150442832468	-0.00181450753433107	-0.0007273478457196	-0.0029478793779745	0.0331883871820293	-0.0332345553869498	-0.0183157279983726	-0.00555015789024635	0.0218767618862126	0.0306718772977282	0.00468129391795203	0.0208990316448388
HR5648	-0.0691739510982712	-0.0583357867056074	0.00973511662423464	-0.0137839151468205	0.0355720392018493	-0.0232389456275265	-0.0747805127364582	-0.0311507132637764	0.0558590215333508	-0.0417486149730925	0.0523733115176563	0.0770874327117456	-0.0417768763817458	-0.0340022980565242	-0.00869868697062363	-0.0492637053508443	-0.0659416904631984	-0.0639291471486839	-0.0692543034423896	-0.0332716615949098	0.0434417997226539	-0.0317374820065336	-0.0360277990771745	0.00435860917735722	-0.0672971681670181	-0.0484727140484495	-0.0156454827777389	-0.0434075375941835	0.102126888390451	0.0194552375283731	-0.00792759668597524	-0.0723958840810558	-0.043110519742973	0.00873443078881789	-0.0352921113857616	0.0658440614884211	-0.00638266044150018	0.0447141841711695	-0.0386010060147337	0.0918981868294628	-0.00130765034640534	-0.00318866630498485
HR5649	-0.0111081726699873	-0.0241913046776849	-0.00316100388199321	-0.00979921219888405	0.0103529724794787	-0.0206120084363712	-0.0183680051007006	0.0268217105996352	0.0187184826579202	-0.0294566022807167	0.0287615054678594	0.00944482484752596	0.0447368281933877	-0.00099732281173954	-0.0112276147781795	-0.0129025804579922	-0.0250617779954952	-0.0237051079629093	0.00115532956491477	-0.00983478629405502	-0.0079796294374405	0.0423093056726247	-0.0318423382559302	-0.0106203221110539	0.00826697751129863	-0.00167609028013228	0.0168354592176235	-0.025518872398289	-0.00486433421815541	0.0221774130901309	-0.020414808388322	-0.0177143212392133	-0.0244774914771142	-0.0435998054911672	0.0106307393215996	-0.00874005519342161	-0.0123544786985046	0.00771492643451434	0.0132701391709081	0.0121858797112697	0.0364838355292042	0.0297381593166028
HR5650	0.00896555144033367	-0.015758381640462	-0.00974917126023637	-0.0584074979013225	0.0302738100049079	0.0158153266273622	0.00990174928778952	0.0404521995704478	-0.0118581150322987	-0.00631560952467253	0.000960010751277574	0.0702091160249977	0.00959931186544955	0.0683438944428543	0.0110658114466061	0.111090063517749	0.00775161363460138	-0.00195507855573901	0.00690672849205528	0.00186274828297538	0.0737913267084926	0.0250822658793265	0.00386317076483482	0.00584064445018721	0.0190613357858098	0.0115057286312452	0.0152805743667515	-0.0288426638857258	-0.0446854895325358	-0.00221573778042533	0.00455587733730507	0.00793810158436884	0.0299806102110064	-0.0203895180618985	0.0557771595447098	-0.00221022203040955	-0.0271076116586854	-0.0149682088037548	0.0141653329618315	0.0513363164529182	0.0166009233551987	0.0131066755366499
HR5651	-0.0148345352508769	-0.0249972824332225	0.0185693730747145	-0.0277121717665534	0.0368777694581784	0.088701900727578	-0.0342470072858798	-0.00245443364897135	0.0477214473551165	-0.0432261232891645	0.0313921802774428	0.0570573904744529	-0.00648255443921866	-0.0266270481897103	-0.00568767328695679	-0.0259705184149707	-0.038571220993223	-0.0342772544076882	-0.0189198333909735	0.0115446603863295	0.0357133815763856	0.0145227733351935	-0.0402770873021424	0.0781065540315748	-0.0262187839304115	-0.00710219579454173	0.0164863969864333	-0.0467075491495629	0.0351333697718893	0.0238002100827983	0.0775232171841195	-0.0245199727233215	-0.0208308735940538	-0.0274908716992109	-0.0137099877921435	0.0439642301671142	-0.0367194162794623	-0.00495714801171262	0.003087892667308	0.0433363981163494	0.0437177620084065	0.0139494447681068
HR5652	-0.00352779635943323	-0.0255180910464382	0.0115851736974569	0.00172351531940521	0.0244180476627552	0.0255549021449993	-0.0176483221230249	0.020214513850749	0.0313818875514395	-0.0372657452838962	0.0051697714949799	0.0531788872686261	0.013007161202345	-0.0211511035144888	0.0137472560896699	-0.00396658797503137	-0.0218338135595591	-0.0160461081281625	-0.0143979805835665	0.0187844275080545	0.0400468975494991	0.0309601169690007	-0.0320677479177143	0.012855925843651	-0.0140678303618974	-0.0125953078041218	0.00917667842849661	-0.0427169642000565	0.0116202672822588	0.00241391823422139	0.0358632255513185	-0.0122858733773894	-0.0143639018380291	-0.0424094298668402	0.00281820457897205	0.0162181122816214	-0.0341077834728773	-0.00483433517927582	-0.00727854393362491	0.0351611059214698	0.0483603629362099	-0.000121436670000832
HR5653	0.0207758761987822	-0.00757179301322237	-0.0198331093181213	-0.0529518112190949	0.021662103502761	0.0878947619207794	0.0145405425025882	0.0647344639786235	-0.0174941463256198	-0.0136081461237104	-0.000879584021269587	0.0379495862020428	0.0480948678877916	0.0617250067728761	-0.00805950732536825	-0.0398019068305052	0.000126695356013312	-0.00826336978896809	0.0141379117604522	0.00725517610604786	0.0611116287867155	0.0672593197608123	-0.00877502126981958	0.0759634589688262	0.0328114396574127	0.00607966582805935	0.0287354084290053	-0.0315207936382169	-0.0296425880161299	-0.00295575335367128	0.0692661595813267	0.0163055069754651	0.020070485061642	-0.0320701110915858	0.0629879196072826	0.0295443238917241	-0.0456669175791005	-0.0359794660499773	0.0139559288974408	0.0139660671649713	0.0209916379840364	0.00533867872585466
HR5654	-0.03264088492361	-0.0223368498039479	-0.0289148065379233	-0.0198987240638797	0.0395539281518417	0.0738446523591009	-0.00519178501070644	0.0101861571685303	-0.017043165216794	-0.0154738667471897	0.02728296279585	0.0340523394649876	-0.00999844061161586	-0.0177687207042688	-0.0128426350877691	-0.0230027809452214	-0.0149500803521738	-0.0346338303031294	0.00124032062481544	-0.0390348214253653	0.0234974472481897	0.0170914433586171	-0.00102091879313944	0.0482665888421383	-0.0150301189657716	0.0151367043699677	0.0122404323908156	-0.00321075200161332	-0.0400077514697068	0.0169372103862057	0.0727626551083472	-0.02420472120277	-0.0212542382840036	0.00256557823325106	-0.00399105332554369	0.0281126317182433	-0.00952754879824816	0.00534980013516875	0.014193727064651	0.0275399955212566	-0.0140238205857961	0.0167792354915046
HR5655	-0.0389103149338025	-0.0526910278000194	-0.00265653702135967	-0.0367358683351923	0.0415896712686519	-0.00430739182468516	-0.0600677909690106	-0.021288466235883	0.0476405540896205	-0.0456567269224395	0.0435907553772486	0.073835653643598	0.0303877411807238	-0.0324532492800436	0.00347277965538992	0.012977353510891	-0.0527742377992218	-0.0499829091113555	-0.0488606850023395	-0.0229158730647939	0.0464162438288101	-0.0102048178716624	-0.0417262454188331	0.0282968150386078	-0.0413604746296625	-0.029388013083346	0.0113884275169066	-0.0516749600130338	0.0979885806096456	0.0295497041576699	-0.0112719648791414	-0.0503456679113655	-0.0246220237384507	-0.0109107487065367	-0.0334711799113102	0.0482632444537218	-0.0293383275586652	0.0258413902982549	-0.0156934020077044	0.0772151093002288	0.0230348562105425	0.013250519254787
HR5656	-0.0300021019633045	-0.0429240486317624	-0.0130496108752824	-0.0504651178877579	0.0313688173696818	0.0563540434887025	-0.0317767526693798	0.037126620205214	0.0104036829265466	-0.0402136478419662	0.0398618269515384	0.0532437799326059	0.0304758392048846	-0.00729241764951569	0.0364737513305112	-0.0232233381274605	-0.0391411403408512	-0.0412495658079852	-0.0159376229109143	-0.0165458612630593	0.0268588592999488	0.0497400912832226	-0.0338387616707274	0.0609461316713965	-0.0141482215716619	-0.00380614402974446	0.0304917731755907	-0.0495786477774121	0.0027303357766382	0.0368726111732127	0.0312246745467479	-0.0349090659375946	-0.0297168427440266	-0.0362740876953461	0.0190907287687637	0.0206250148538484	-0.0313141160467586	0.00717388229830861	0.0115262678974905	0.0489575937308186	0.0317208429652308	0.0351451314519888
HR5660	0.0392687687630886	0.0392090543414521	0.0483499715764555	-0.00716193503458989	-0.0403059998781575	-0.0208983644072198	-0.0120796737251342	0.0306222168685216	0.0231601931587042	0.017208748829442	-0.0459502868012696	0.0326777371272154	0.0102079420161716	0.0625336451055597	-0.0075684882873759	-0.00560482553990122	0.0165887649269259	0.0300631741657618	-0.000558564201049797	0.0538984461707277	0.0227851407805354	0.0217516504450865	-0.0192915806822461	-0.0218836771870942	0.0289164201962141	-0.0251448640415489	-0.0244691182207862	0.018447507565111	-0.0269288686270465	-0.0439307299251122	-0.021543873446363	0.0244992125807799	0.00111619257840403	-0.0442473509528811	0.0466834545400015	-0.0706809550290893	0.0220126886244047	-0.0146740400395905	-0.0364586661566424	0.0101576982481764	0.0496766101244891	-0.0336919582834679
HR5658	-0.037235333784666	-0.0328649707710451	-0.00611272859736451	-0.0234131946070236	0.0154677053813569	-0.0313417252184833	-0.0260447436417573	-0.0219018108868598	0.00436125798156182	-0.0101883785716366	0.0295352246099193	0.0492390617293737	-0.0166187307920776	-0.0381495349070696	0.0051915703350387	-0.0160533183515549	-0.0190208614721758	-0.0261435233174819	-0.0242400608874835	-0.0228360881358791	0.0329060664155037	-0.0115426210985365	0.00169342251048943	0.00478563668371935	-0.0350337063044565	-0.0100400603624547	-0.00322575529904026	-0.0142820765879583	-0.0214706903237467	0.0155438812012077	-0.0645203930998951	-0.029737536345332	-0.0273657461868642	-0.000913218883490098	-0.0321678629751112	0.0120029794504554	0.00469029447822358	0.0359427438560704	-0.00709690241586736	0.05895116007524	0.000384194808296866	0.00581173549094455
HR5659	-0.0567086526110864	-0.0587638474313453	-0.0234923897283445	-0.0060413951567463	0.0323079368525149	-0.019763074958231	-0.0484564466905288	-0.02579559341005	0.0210123515287731	-0.0360344121890937	0.0553077069362194	0.0466436530700583	-0.0130200610523829	-0.0397716823993759	0.0310919414963243	-0.0395121613267503	-0.0452712807070453	-0.0622342315582615	-0.0384532372526074	-0.0467690950141443	0.0235848731266593	-0.0130680793475071	-0.0317983986796433	-0.00309458577922417	-0.0519551505852121	-0.0174624126186092	0.00101800596000228	-0.0400849192755842	0.0197211293803396	0.0293272677148813	-0.0164778665055371	-0.0626200848666797	-0.0537783327993403	-0.0417319958010299	-0.0353947772898849	0.0589138291436044	-0.0137792373996013	0.0456362095276137	-0.00894186378575793	0.0699970657395951	0.00880497086447089	0.00450892278473903
HR5657	-0.0313716593316465	0.00155364514050078	-0.0135926168554508	0.00885885163147967	-0.00903196353915885	-0.0230076397170469	-0.0107179891103723	-0.000582429639715122	-0.00842904963898441	0.00473130333186552	-0.008272143129071	0.0317935760121194	-0.0213370646180775	0.0502161694643692	-0.0407308208835437	-0.0170047745446126	-0.0128633908221631	-0.0105014469112415	-0.037198019155247	-0.0385001440701683	0.0137479542502188	-0.0273195980383939	0.00261447654403418	0.00370412260016825	-0.0119486065022088	-0.0426813934119806	-0.035196659429714	0.0397482724468993	0.00668082519578341	-0.0375199193244716	-0.0234821201326894	-0.0175998353580509	0.00384476885496903	0.0259458958197682	0.027220770839565	0.0153663813006816	0.0432188563930432	0.029680803859468	-0.0425145777877499	0.0391731122076534	-0.0406094289620947	-0.0394403758672417
HR5708	-0.0368949817856227	-0.00923417209063983	0.0430410983451049	0.0577997548343571	-0.0478591559113301	-0.0124688754922715	-0.0687146963416174	-0.0170333784493348	0.0619681629150777	-0.0470392688622866	0.00216662237644917	-0.0496551036289281	-0.0315123512405336	0.00802831101126555	0.0015277391964822	-0.029922349286632	-0.0691839390978525	-0.0410271916038584	-0.0647509206248982	0.00637189641557102	-0.0782431817448477	-0.0119172388024091	-0.0621599464337315	0.0143387626262483	-0.053626734382948	-0.0719104392029923	-0.0490959016496035	0.00211433683817613	0.0932451776064379	-0.0156976584540828	-0.0176899565618026	-0.0519191513303551	-0.0399573595435313	-0.0301122853232392	-0.00620277266722672	-0.00243856977031925	0.0363717076912716	0.0509935164830461	-0.068835747609398	-0.0152428846357091	0.0205550209020644	-0.0442317238125324
HR1089	0.15487524567106	0.0324915191830897	-0.0857661244514004	-0.0774587881276996	0.079654480332113	-0.0431358041839362	0.0942961023881178	0.137687296170339	-0.104510991180653	-0.0200146057328262	-0.0483606455627681	0.0101731982585707	0.18237557802222	0.128005741817036	0.0118724127487528	0.0315987290047598	0.0603020934504138	0.0604286697194282	0.156055315521463	0.059499954381857	0.0693685026905286	0.123620883193739	0.00949624075244951	-0.108921438150188	0.180076399430362	0.0663589075798286	0.165415373776231	-0.0439929972471712	-0.0394186936733818	0.0291545182489569	-0.0114307650868894	0.122408905424731	0.136532962584685	-0.00727598276922747	0.135562346668822	0.0209512964380623	-0.122677226275266	-0.135955433235622	0.103540243953439	-0.0482595663713083	0.00206959845926788	0.0729972225907833
HR1670	0.0513916150277039	0.0115307706089715	0.0244371176915828	-0.0224749549505901	0.0231897201057035	0.0107616089340305	0.0316842313391945	0.0403385084580798	-0.0105265611084369	0.0216560922868079	-0.0448303870572803	0.0160726650960106	0.0587984179727663	0.0248850091795994	0.0630846143556157	0.0978161221555432	0.0476870859625859	0.0501339971799466	0.0374956016289729	0.0644893923620237	0.0561549190998347	0.0455505055621496	0.032143420401643	-0.0562328888347187	0.0454525950454376	0.0386456990206644	0.0439274496690546	-0.0346806419442283	-0.0418639296445965	0.00392875501685868	0.00481180419938738	0.0542942747561927	0.0286314829718211	0.0217228184716257	0.0314991514906697	-0.0377035077106208	-0.0625768217577539	-0.123057241865543	0.0273887884450891	-0.0465941179893562	0.0229957476962821	0.016739161958042
HR1674	0.0118462408001326	0.0157524555864596	-0.0190994185876307	-0.040199058936357	0.0216197351816507	-0.0044855274148267	0.0367285915692062	0.00757682087744215	-0.0311132857166764	0.0503473908867941	-0.0159118952236374	0.0329949502780167	-0.00306827618761363	0.0291296522327531	-0.00227590373215227	-0.00437811408674509	0.0539123278958708	0.0377446557712396	0.0300463376348422	-0.0028837600883717	0.0563625206742918	-0.0147675920974552	0.065343754506747	-0.0182703400030886	0.0178217865254266	0.0549206919403897	0.0115965589187896	0.0114591711220361	-0.0280558750788784	0.00571166272677582	-0.0332362858160198	0.0338860624319037	0.0308183367140487	0.0667489036559908	0.016404135826048	-0.00979688003109454	-0.00870796856233889	-0.0291996263974007	0.0335382272567447	0.00684233805592203	-0.0420007055165992	0.0185679886607151
HR1676	-0.0138019550120681	-0.0298545572444469	0.00906826353038008	-0.0172257645178526	-0.00101869769266402	0.019334792071279	-0.037743704567944	0.0195171150864182	0.0260460598773809	-0.0524689930486401	0.0266924474612137	0.00140345112524652	0.00968864844166395	0.00335108065752004	0.0532989034408145	0.0233831489787398	-0.0427349239144682	-0.0316136123539127	-0.0241547263314816	0.00487919033686333	-0.0268918044113794	0.0279112803509798	-0.0461549463018459	0.0135371677068783	-0.0206887881384153	-0.0213493195888317	0.0107556649008144	-0.0387749859959114	0.0168410955676626	0.0241939648730814	0.00972218069769773	-0.0293650926949758	-0.0260395317775563	-0.0398997417071742	0.0105935999446257	0.0183237369135361	-0.0143386243008223	0.0153253699663992	-0.00847395380177664	0.0102293718717963	0.0382927537410865	0.014711937051008
HR1677	0.0403730748142795	0.0436509573840063	0.0210762875391893	0.011231673324483	-0.00268018652939095	0.0710226380393011	0.0192163370395648	0.0286770235307233	-0.0144293112020744	0.0298780724434679	-0.0456897195565087	0.0146958025736049	0.0357678322544267	0.0377644178590525	0.0131763905633273	0.0224094120393774	0.0345342240852905	0.0397879630656405	0.00773249137561733	0.047424562943174	0.0420138878762798	0.0317880334731827	0.00126030237359281	0.0339871632220184	0.0304568290062673	0.00218697733470561	-0.0026135314607185	0.0183242597538783	-0.0229826105736182	-0.037115505107188	0.0645256055377246	0.0371480562386089	0.02129586201241	-0.0356980021033188	0.0332436025028021	-0.0529528883114361	-0.00310799896356806	-0.0540889211052856	-0.0104544180778602	-0.0207682633527479	0.0345758741809873	-0.0225405120329226
HR1678	0.0255405708204076	-0.0325801168052856	-0.0549854525882109	-0.0343893766188459	0.027305955397818	0.0190423968301711	0.0447308469873983	0.0494466921640964	-0.0607546829964945	0.0107035652964986	0.00560303552628485	-0.00334150455004553	0.0231840074887082	0.0513009557172613	0.0176278980603236	0.0371174642626506	0.037315348595554	0.0130032757048351	0.0498790232033239	-0.0130740417433289	0.0153018007208758	0.0415584958056505	0.047868718671315	0.00202151104129255	0.0384004790392901	0.0509137178790505	0.0390621113054847	-0.0404630088980805	-0.0399644756329428	0.0264685285399554	0.00912034951147187	0.0285410308738786	0.0421742860818278	0.04485216953793	0.0532918218319754	0.00306727866665197	-0.0576727827450245	-0.0276944857877486	0.0432329715117276	-0.0195095864489422	-0.0230129567198159	0.0400274388959469
HR1679	0.0066154902727809	-0.0440194969519557	0.0138670094621697	-0.0273141449982106	-0.0088401504012529	-0.000777920999479628	-0.0274609569802399	0.0377437832410067	0.0253804761542559	-0.053374104251291	0.0215062462735076	-0.0345043250030743	0.0231778436579214	-0.00668984244794119	0.080683419593763	-0.000827160403645993	-0.0356826659951006	-0.020981383972491	-0.00876719035274127	0.0228246464550821	-0.0477202155121612	0.0514119303233329	-0.044081674473179	0.0117569528827106	-0.00553114583418987	-0.0152396143302204	0.011755298112762	-0.0707594037956314	0.0143201431469001	0.0300576049654013	0.00511702212834948	-0.0169111610379663	-0.0252205043343321	-0.0435920789172814	0.0235424451439201	0.0136536408967309	-0.0447122617491153	0.00688209519065962	-0.00140662382756747	-0.0242343263985575	0.0538297257823082	0.0191087617199655
HR1680	0.0218203788603142	-0.00384557244695977	0.0120450251961765	0.00719813086906478	0.0128777118493865	0.062511325018035	0.0168318894303169	0.0161519332663716	0.00105951731912996	-0.0115687037297941	0.00214864715443576	0.00751697174661642	0.00577597308836695	0.0480053902992962	0.0435649519379877	0.157744083002784	0.00910694051556606	0.0102129550585541	0.0228633191514067	0.025967658072751	0.0124999004167752	0.0171979876439977	-0.00586506570017299	0.0402611827177194	0.0204525120912522	0.0243743783639175	0.0283560333561222	-0.0271916932049063	-0.00851226722847566	0.0183684161936165	0.0570918286955679	0.0154935080087705	0.0287824673004404	-0.0208332329898452	0.0316864203048963	-0.00218933354439711	-0.0376327750668691	-0.0366453014436638	0.0276061281921037	-0.0136310228882928	0.0265973047662333	0.024874189068046
HR1682	-0.0357657975730297	0.00606932895816319	0.0119286861470089	0.0113036856315229	0.00883845253898871	0.100300305431857	-0.0396444764824989	-0.0285584064763191	0.0180122869545448	0.00811238127314116	0.0186353008068116	-0.000430525036066661	-0.0238481807906272	-0.0390407828579236	0.00766257581116943	-0.0433706410462527	-0.0196653468561457	-0.0162319945635258	-0.0395642557328849	-0.0114170467609097	-0.000576131769102356	-0.0200166491905294	-0.0163972079972649	0.0998605681069797	-0.038976373618025	-0.0181046560874934	-0.0186211118057581	0.0165859719861784	0.00665959717082952	8.31745110511102e-05	0.058826656779202	-0.0318481337276519	-0.0459549596356937	-0.00919757231429197	-0.0395025123792099	0.0242830476949316	0.0223576132103449	0.0179546096111388	-0.0211656242434117	0.00799637348091168	0.00248828717171594	-0.0054768382307709
HR1686	0.00605681229076749	-0.0183165775578633	0.00414752059597798	-0.0285468414360371	-0.0138484093191943	-0.0140232200022946	-0.00602453807966894	-0.016039807172082	0.015121792873595	-0.0332741218892475	0.0104810596086334	0.00330047851008609	-0.0131284311129429	0.0100563454971464	0.00770569971304748	0.00358351482952111	-0.0224536514960042	-0.0112171490303906	-0.00860096968740127	0.00448520669611201	-0.0304252977379202	-0.0197354668726014	-0.0234272825684241	0.00324944125369612	-0.00868175802963063	-0.0181263556949667	-0.00125986149591812	-0.0175865355982534	0.0200361986258513	0.0148827645718643	-0.0282458522956543	-0.00803878957820204	-0.0039454663110585	-0.00181757861079833	-0.0068451313653471	-0.0151187945482289	-0.00220085037787177	0.023320717968583	-0.0114438280948915	0.0162861773734183	0.0149717292077164	0.0136658414860636
HR1688	-0.0330307217848504	-0.0142575777512545	-0.0216140738432801	-0.0188437623029309	0.0283122782341004	0.112117592317015	-0.00735521440212813	0.0155289073435408	-0.014008755714086	0.00533337200451207	0.011616373333801	0.0392326353744976	-0.0120249605259661	-0.0148052888001516	-0.0101694857089759	0.00873692844999025	-0.00629714383570752	-0.0270491399493101	-0.0251054395252537	-0.0292170302646581	0.0292561647798965	0.0248088773391176	0.00965385325059245	0.12310418115023	-0.0234991827846318	-0.00343141841053244	-0.000410704829506438	-0.00752990104814613	-0.00750752287593157	0.00370613036171357	0.075434213013861	-0.0251004638028521	-0.00836823591747551	0.0136099723204653	0.000551436946317946	0.0406134541739974	-0.0115774067190634	0.00252543784545871	-0.0101714682766959	0.0296023375775402	-0.0189447250705166	-0.00467257823405508
HR1691	0.00695207634193121	0.031046853445011	-0.00562963232913851	0.0347308505268065	0.00919897243807632	-0.011176272560244	0.0510571190084577	-0.0270817685453016	-0.0270395216356591	0.0854520686354324	0.00521397784012853	-0.0548202321793238	-0.0213135878735546	-0.0270533324631431	0.0096042096106305	-0.0355166029733768	0.0739028804448802	0.0634885374961797	0.0427283873781448	0.00018935736808906	-0.00195113157166927	-0.0318476396474956	0.0765046995385311	-0.0447233500346529	0.00883633957612876	0.078211985588827	0.0214033850122359	0.0355187461179729	-0.00432247047737658	0.0280661398250376	0.0136752012329975	0.039952726747107	0.0212030242759007	0.0664739579461395	-0.0279777379534752	0.0261488546015784	0.0114361017566966	-0.0395486044469938	0.0609825456260562	-0.0645819971745743	-0.0493995827504307	0.0387613289863089
HR1693	-0.0110871604971727	0.00477621207254151	0.0326320243722582	0.0226265313298386	-0.0249243300392342	0.0750669498238149	-0.0326852889816747	-0.014587430021985	0.0212174254555621	-0.0109219029112073	0.00966417466514565	-0.0292555776054285	-0.0141730197598995	-0.0120431022608967	0.0380137901052058	0.0314980034531655	-0.0221643130254393	-0.01459477734218	-0.0196850399935306	0.0176367007663816	-0.0530655022891845	-0.00340194765449355	-0.0258662369247216	0.067862391334367	-0.0237395504159938	-0.0107127928866766	-0.00519929812760336	-0.00305993428509804	0.0156240141396906	0.0135439913006996	0.0553120770703323	-0.0226493278776927	-0.0322472182260682	-0.0176272999245623	-0.0145222463661568	-0.046136198500481	0.0183721292863939	0.015056101235891	-0.00591626668641448	-0.013183562723172	0.0308901602720832	0.00759828891523928
HR1696	-0.00624147012766415	0.0160319938073162	0.0569988551479953	0.0297321737443731	-0.0633351764013472	-0.00856070196976788	-0.0349226600741299	-0.0478324784746008	0.0610722396536837	-0.011429347758306	2.60323656425114e-05	-0.0746630325561012	-0.0352892876564846	-0.0167460896252739	0.033377060511672	-0.0105986908519141	-0.0255930688958636	-0.00750939607636288	-0.0321808128877205	0.0290898934286223	-0.0715807370472916	-0.0390014397031291	-0.0347388250894717	0.0117041798544238	-0.0273566994920317	-0.0345892547410451	-0.0390747079206297	0.0157005491476232	0.0536197100572628	-0.00553789496192198	0.000626979716620904	-0.0170574985554837	-0.0281902600500895	-0.031474455409886	-0.0368586416406915	-0.026942059450821	0.0355585912954408	0.0249979759490163	-0.0388408246223764	-0.0500154084482075	0.0356681428512888	-0.0110876709358016
HR1698	0.0574990496186612	0.0461160306821806	0.0603336389248832	-0.00212763401999299	-0.00119906915468014	0.0436472949840596	0.0239626326885177	0.0037954112501463	0.0320553963596418	0.0171387556082952	-0.0385645546438536	-0.032088979187237	0.0552714166659859	-0.0125918952806293	0.0617870425339671	-0.0195645584908925	0.0337192125229504	0.0580409683158377	0.031383562305593	0.0906725122827198	0.0130010699944848	0.0126187218505698	0.0117336833478539	-0.0127465253769261	0.0301662692646643	0.0250146844534021	0.0254431253681062	-0.00763676543567451	-0.020753799048725	-0.00479628981713063	0.0477144009751386	0.0478635804915782	0.0179898350262114	0.00398749330513488	-0.00692371580632117	0.000595696195964662	-0.0327034253353935	-0.0913378939714543	0.0199992081142824	-0.06462796833407	0.0521313748877031	-0.00101583912650126
HR1709	-0.0236078755678404	-0.0278801136396924	0.0152306560949893	0.00330808258969749	-0.0065980601662036	-0.00425158843035602	-0.0373842186979511	-0.00171880068608787	0.0375142121896114	-0.0330034047378296	0.0355174510916067	-0.0466117224747664	-0.00165963833587727	-0.0203209842525858	0.0668175108979122	-0.0379009983743526	-0.0376494979324691	-0.0330113213303489	-0.00867017163276665	-0.00936471497923354	-0.0626300330802967	0.009878568040655	-0.0446436292952634	-0.0039938064018069	-0.0243225647412779	-0.000275284047491818	0.00814371995230231	-0.0304803789170802	0.0383425191183094	0.0388387306174245	0.0135300774441613	-0.0328121424051024	-0.0491922892542689	-0.040618660293494	-0.00927423016129043	-0.0117997381594998	-0.0082106081333279	0.0235078975685654	0.0080036002144498	-0.0283842704793356	0.0412220989694614	0.0268440784980156
HR1712	-0.0368022293438433	-0.0320716652614927	0.00701215575461469	-0.00480692796005432	0.00240185306470083	-0.0156346432921483	-0.0528905690400175	-0.0121811251785953	0.0251769515681218	-0.0405863222465153	0.0417861797777247	0.010515820121002	-0.0132607791390461	-0.0218900579571183	0.0309630579411152	-0.0426971398467784	-0.0548094258923766	-0.0432538715498448	-0.045007012545485	-0.0201475246939146	-0.0257629288220369	-0.00540723201280217	-0.0471592179842722	0.0264956067995104	-0.0381787887006007	-0.037228269866126	-0.00978116421908521	-0.0151932544125123	-0.00157423954841651	0.0251907778397035	-0.0243334086199479	-0.0502325102873216	-0.0489203139294667	-0.0356855851831874	-0.018113991968328	0.0210771931768585	0.0186314026182716	0.049839080499455	-0.0253658300358051	0.0316926931858224	0.0154089231996373	0.0104190303172016
HR1749	-0.0230489299634682	-0.0173709421466284	0.0201514793081638	-0.0374363683318473	-0.00127015761487001	0.0860407587875063	-0.0573832957571103	0.00127711369320333	0.0333680919457002	-0.0444399444276443	0.0155261911661886	0.0242707125636437	-0.014287694539984	-0.0325743578986821	0.0264124532504466	-0.0365848345627072	-0.0503720964175512	-0.0267581775359638	-0.0454112071296946	0.00749492672727074	0.00226120614198648	0.0160063865879517	-0.0537774194422938	0.0948761070111815	-0.0376349342665568	-0.0474684009922763	-0.0128400564810076	-0.0291839725576442	0.00754871001653265	0.00354314585749079	0.0669306227375389	-0.0359688114275916	-0.0417697545091473	-0.0352957068337566	-0.0126540632494477	0.026895202322359	0.00543937541946245	0.0283885063878559	-0.0329124834217861	0.0354408915834734	0.0276836184755748	-0.0143237384222219
