Donor	Treatment	Wash	CBF
HBEC1	BSA	noWash	8.056292638
HBEC1	BSA	noWash	8.440285098
HBEC1	BSA	noWash	13.24328081
HBEC1	BSA	noWash	11.09369878
HBEC1	BSA	noWash	6.967562167
HBEC1	BSA	noWash	7.953809526
HBEC1	BSA	noWash	9.061513917
HBEC1	BSA	noWash	10.38340885
HBEC1	BSA	noWash	7.059230313
HBEC1	BSA	noWash	7.565600884
HBEC1	BSA	noWash	8.785527545
HBEC1	BSA	noWash	10.6912238
HBEC1	BSA	noWash	9.581710631
HBEC1	BSA	noWash	8.743926321
HBEC1	BSA	noWash	10.10190608
HBEC1	BSA	noWash	9.80520568
HBEC1	BSA	noWash	10.90892994
HBEC1	BSA	noWash	11.96230263
HBEC1	BSA	noWash	9.842925092
HBEC1	BSA	noWash	10.23559672
HBEC1	BSA	noWash	6.918768135
HBEC1	BSA	noWash	10.28231474
HBEC1	BSA	noWash	9.433055522
HBEC1	BSA	noWash	8.550909678
HBEC1	BSA	noWash	8.328146183
HBEC1	BSA	noWash	9.125164472
HBEC1	BSA	noWash	10.41073726
HBEC1	BSA	noWash	9.813321645
HBEC1	BSA	noWash	11.52202591
HBEC1	BSA	noWash	9.6834761
HBEC1	BSA	noWash	12.23917342
HBEC1	BSA	noWash	10.12390043
HBEC1	BSA	noWash	9.436288529
HBEC1	BSA	noWash	10.52683121
HBEC1	BSA	noWash	9.242628544
HBEC1	BSA	noWash	12.42105728
HBEC1	BSA	noWash	8.636804552
HBEC1	BSA	noWash	11.09636578
HBEC1	BSA	noWash	10.40593356
HBEC1	BSA	noWash	6.325585565
HBEC1	BSA	noWash	10.89439903
HBEC1	BSA	noWash	13.10443346
HBEC1	BSA	noWash	9.451051112
HBEC1	BSA	noWash	9.522947137
HBEC1	BSA	noWash	6.927603053
HBEC1	BSA	noWash	10.15923398
HBEC1	BSA	noWash	13.11203262
HBEC1	BSA	noWash	10.62007766
HBEC1	BSA	noWash	9.565795653
HBEC1	BSA	noWash	6.761820959
HBEC1	BSA	noWash	8.575273895
HBEC1	BSA	noWash	10.83929812
HBEC1	BSA	noWash	9.225797282
HBEC1	BSA	noWash	7.05856991
HBEC1	BSA	noWash	8.797325938
HBEC1	BSA	noWash	10.13847708
HBEC1	BSA	noWash	9.263342487
HBEC1	BSA	noWash	10.69141216
HBEC1	BSA	noWash	9.813085154
HBEC1	BSA	noWash	8.225300324
HBEC1	BSA	noWash	8.326747656
HBEC1	BSA	noWash	10.4516083
HBEC1	BSA	noWash	9.568598607
HBEC1	BSA	noWash	10.15397792
HBEC1	BSA	noWash	8.523510466
HBEC1	BSA	noWash	8.236977706
HBEC1	BSA	noWash	10.49734584
HBEC1	BSA	noWash	10.36677746
HBEC1	BSA	noWash	10.08771781
HBEC1	BSA	noWash	8.356355574
HBEC1	BSA	noWash	8.901242661
HBEC1	BSA	noWash	10.78953318
HBEC1	BSA	noWash	9.88053477
HBEC1	BSA	noWash	9.235585719
HBEC1	BSA	noWash	9.791489004
HBEC1	BSA	noWash	8.772125129
HBEC1	BSA	noWash	10.65307194
HBEC1	BSA	noWash	9.634229646
HBEC1	BSA	noWash	9.080301507
HBEC1	BSA	noWash	8.489366726
HBEC1	BSA	noWash	9.322104452
HBEC1	BSA	noWash	11.51970153
HBEC1	BSA	noWash	9.753681127
HBEC1	BSA	noWash	10.94754141
HBEC1	BSA	noWash	8.838499305
HBEC1	BSA	noWash	9.6526601
HBEC1	BSA	noWash	9.291754729
HBEC1	BSA	noWash	9.342274733
HBEC1	BSA	noWash	9.683494593
HBEC1	BSA	noWash	9.355008163
HBEC1	BSA	noWash	8.560533814
HBEC1	BSA	noWash	8.836873994
HBEC1	BSA	noWash	11.04314422
HBEC1	BSA	noWash	9.596791887
HBEC1	BSA	noWash	10.17000634
HBEC1	BSA	noWash	7.821890123
HBEC1	BSA	noWash	8.346370339
HBEC1	BSA	noWash	9.099239793
HBEC1	BSA	noWash	10.43442898
HBEC1	BSA	noWash	7.985866171
HBEC1	BSA	noWash	9.862677944
HBEC1	BSA	noWash	9.763429782
HBEC1	BSA	noWash	10.4785808
HBEC1	BSA	noWash	10.05188019
HBEC1	BSA	noWash	10.5338116
HBEC1	BSA	noWash	7.628979304
HBEC1	BSA	noWash	9.453774824
HBEC1	BSA	noWash	11.74219521
HBEC1	BSA	noWash	10.19140052
HBEC1	BSA	noWash	10.54201863
HBEC1	BSA	noWash	6.909310594
HBEC1	BSA	noWash	10.87591381
HBEC1	BSA	noWash	12.34263685
HBEC1	BSA	noWash	9.415921349
HBEC1	BSA	noWash	10.87917441
HBEC1	BSA	noWash	6.663159354
HBEC1	BSA	noWash	11.13487382
HBEC1	BSA	noWash	12.03918127
HBEC1	BSA	noWash	9.601656675
HBEC1	BSA	noWash	10.51337122
HBEC1	BSA	noWash	7.257234732
HBEC1	BSA	noWash	9.688286067
HBEC1	BSA	noWash	12.67791667
HBEC1	BSA	noWash	9.934643193
HBEC1	BSA	noWash	10.01737163
HBEC1	BSA	noWash	8.130846708
HBEC1	BSA	noWash	9.595401509
HBEC1	BSA	noWash	10.2988393
HBEC1	BSA	noWash	11.16812319
HBEC1	BSA	noWash	8.582375546
HBEC1	BSA	noWash	7.756485504
HBEC1	BSA	noWash	7.80230411
HBEC1	BSA	noWash	10.77150428
HBEC1	BSA	noWash	8.121402301
HBEC1	BSA	noWash	7.997133484
HBEC1	BSA	noWash	7.740034948
HBEC1	BSA	noWash	9.732094728
HBEC1	BSA	noWash	8.903262939
HBEC1	BSA	noWash	7.601003
HBEC1	BSA	noWash	8.530950573
HBEC1	BSA	noWash	10.73911128
HBEC1	BSA	noWash	9.392944862
HBEC1	BSA	noWash	9.129081538
HBEC1	BSA	noWash	9.479524812
HBEC1	BSA	noWash	8.45412837
HBEC1	BSA	noWash	10.69969362
HBEC1	BSA	noWash	9.977132323
HBEC1	BSA	noWash	9.256018023
HBEC1	BSA	noWash	10.35414723
HBEC1	BSA	noWash	8.239049655
HBEC1	BSA	noWash	8.942275172
HBEC1	BSA	noWash	10.43662826
HBEC1	BSA	noWash	10.03735989
HBEC1	BSA	noWash	12.03118723
HBEC1	BSA	noWash	9.625046599
HBEC1	BSA	noWash	9.326976763
HBEC1	BSA	noWash	10.32632264
HBEC1	BSA	noWash	6.93774586
HBEC1	BSA	noWash	9.892360714
HBEC1	BSA	noWash	10.63295973
HBEC1	BSA	noWash	11.82825882
HBEC1	BSA	noWash	10.39206528
HBEC1	BSA	noWash	11.02182616
HBEC1	BSA	noWash	9.604692914
HBEC1	BSA	noWash	10.85062368
HBEC1	BSA	noWash	8.266383494
HBEC1	BSA	noWash	9.99996741
HBEC1	BSA	noWash	10.2693373
HBEC1	BSA	noWash	9.176257449
HBEC1	BSA	noWash	13.11747886
HBEC1	BSA	noWash	7.71687906
HBEC1	BSA	noWash	8.754787851
HBEC1	BSA	noWash	10.19078875
HBEC1	BSA	noWash	9.62137235
HBEC1	BSA	noWash	10.00538913
HBEC1	BSA	noWash	9.533047704
HBEC1	BSA	noWash	7.178331198
HBEC1	BSA	noWash	9.553296364
HBEC1	BSA	noWash	10.14682853
HBEC1	BSA	noWash	10.24734175
HBEC1	BSA	noWash	9.587591813
HBEC1	BSA	noWash	6.884752944
HBEC1	BSA	noWash	9.421149907
HBEC1	BSA	noWash	11.84835494
HBEC1	BSA	noWash	10.23629601
HBEC1	BSA	noWash	9.090321863
HBEC1	BSA	noWash	7.84097387
HBEC1	BSA	noWash	8.519903144
HBEC1	BSA	noWash	13.19656181
HBEC1	BSA	noWash	11.19683154
HBEC1	BSA	noWash	9.853333527
HBEC1	BSA	noWash	8.106647638
HBEC1	BSA	noWash	9.25245505
HBEC1	BSA	noWash	8.324311351
HBEC1	BSA	noWash	12.9744431
HBEC1	BSA	noWash	9.776526066
HBEC1	BSA	noWash	9.199526403
HBEC1	BSA	noWash	8.991777281
HBEC1	BSA	noWash	10.90682086
HBEC1	BSA	noWash	10.67927487
HBEC1	BSA	noWash	7.712435806
HBEC1	BSA	noWash	7.701425067
HBEC1	BSA	noWash	9.651748655
HBEC1	BSA	noWash	12.28553559
HBEC1	BSA	noWash	8.470040658
HBEC1	BSA	noWash	7.114769356
HBEC1	BSA	noWash	9.580996365
HBEC1	BSA	noWash	11.48263566
HBEC1	BSA	noWash	9.454032005
HBEC1	BSA	noWash	9.44526328
HBEC1	BSA	noWash	8.783210344
HBEC1	BSA	noWash	9.126362826
HBEC1	BSA	noWash	11.14418758
HBEC1	BSA	noWash	9.85345959
HBEC1	BSA	noWash	10.69832531
HBEC1	BSA	noWash	9.201767972
HBEC1	BSA	noWash	8.690490973
HBEC1	BSA	noWash	10.33831066
HBEC1	BSA	noWash	9.981050712
HBEC1	BSA	noWash	10.6153227
HBEC1	BSA	noWash	8.85894964
HBEC1	BSA	noWash	8.69447604
HBEC1	BSA	noWash	11.51554644
HBEC1	BSA	noWash	10.16274602
HBEC1	BSA	noWash	9.695469871
HBEC1	BSA	noWash	8.39860358
HBEC1	BSA	noWash	8.189676974
HBEC1	BSA	noWash	10.85318915
HBEC1	BSA	noWash	10.15559048
HBEC1	BSA	noWash	9.850106808
HBEC1	BSA	noWash	6.439827177
HBEC1	BSA	noWash	8.97656488
HBEC1	BSA	noWash	11.02466064
HBEC1	BSA	noWash	9.593151832
HBEC1	BSA	noWash	6.725868044
HBEC1	BSA	noWash	9.479613853
HBEC1	BSA	noWash	11.59025398
HBEC1	BSA	noWash	9.887870067
HBEC1	BSA	noWash	9.667836405
HBEC1	BSA	noWash	7.206097875
HBEC1	BSA	noWash	10.01712978
HBEC1	BSA	noWash	11.04156189
HBEC1	BSA	noWash	8.291142789
HBEC1	BSA	noWash	9.248690606
HBEC1	BSA	noWash	10.38350745
HBEC1	BSA	noWash	6.50063606
HBEC1	BSA	noWash	10.44674401
HBEC1	BSA	noWash	9.624911747
HBEC1	BSA	noWash	10.27618827
HBEC1	BSA	noWash	12.29185852
HBEC1	BSA	noWash	7.163990058
HBEC1	BSA	noWash	8.830612075
HBEC1	BSA	noWash	12.3931878
HBEC1	BSA	noWash	8.83940441
HBEC1	BSA	noWash	10.46959594
HBEC1	BSA	noWash	11.60390781
HBEC1	BSA	noWash	8.241929307
HBEC1	BSA	noWash	8.777301481
HBEC1	BSA	noWash	11.32492941
HBEC1	BSA	noWash	8.893513597
HBEC1	BSA	noWash	10.28790538
HBEC1	BSA	noWash	8.024992982
HBEC1	BSA	noWash	8.888548753
HBEC1	BSA	noWash	9.852323405
HBEC1	BSA	noWash	8.935281446
HBEC1	BSA	noWash	9.040529056
HBEC1	BSA	noWash	8.297732394
HBEC1	BSA	noWash	9.301935966
HBEC1	BSA	noWash	9.868410081
HBEC1	BSA	noWash	8.68825391
HBEC1	BSA	noWash	8.607202434
HBEC1	BSA	noWash	10.80864301
HBEC1	BSA	noWash	8.836077561
HBEC1	BSA	noWash	9.076585272
HBEC1	BSA	noWash	10.93041733
HBEC1	BSA	noWash	7.88441137
HBEC1	BSA	noWash	8.834296766
HBEC1	BSA	noWash	9.779154516
HBEC1	BSA	noWash	8.117141112
HBEC1	BSA	noWash	8.951950936
HBEC1	BSA	noWash	12.49394923
HBEC1	BSA	noWash	10.01229052
HBEC1	BSA	noWash	7.022276453
HBEC1	BSA	noWash	8.158351116
HBEC1	BSA	noWash	8.476590854
HBEC1	BSA	noWash	11.58886165
HBEC1	BSA	noWash	9.17007099
HBEC1	BSA	noWash	9.666665393
HBEC1	BSA	noWash	7.542413342
HBEC1	BSA	noWash	8.577236727
HBEC1	BSA	noWash	10.48851527
HBEC1	BSA	noWash	9.621516701
HBEC1	BSA	noWash	10.4430302
HBEC1	BSA	noWash	9.991348658
HBEC1	BSA	noWash	7.297280476
HBEC1	BSA	noWash	8.394738377
HBEC1	BSA	noWash	9.174539361
HBEC1	BSA	noWash	9.973411472
HBEC1	BSA	noWash	11.56685908
HBEC1	BSA	noWash	7.157027155
HBEC1	BSA	noWash	8.565883381
HBEC1	BSA	noWash	11.40849687
HBEC1	BSA	noWash	10.9602652
HBEC1	BSA	noWash	6.629626683
HBEC1	BSA	noWash	8.52545423
HBEC1	BSA	noWash	9.854624424
HBEC1	BSA	noWash	9.161676958
HBEC1	BSA	noWash	10.21643667
HBEC1	BSA	noWash	6.848102171
HBEC1	BSA	noWash	8.71488656
HBEC1	BSA	noWash	11.73739089
HBEC1	BSA	noWash	10.74920639
HBEC1	BSA	noWash	9.449188873
HBEC1	BSA	noWash	7.528033617
HBEC1	BSA	noWash	9.850587854
HBEC1	BSA	noWash	8.732994689
HBEC1	BSA	noWash	10.751761
HBEC1	BSA	noWash	9.641152156
HBEC1	BSA	noWash	6.708113079
HBEC1	BSA	noWash	10.12580487
HBEC1	BSA	noWash	9.163343764
HBEC1	BSA	noWash	10.14906965
HBEC1	BSA	noWash	11.05896467
HBEC1	BSA	noWash	6.623683063
HBEC1	BSA	noWash	10.38480133
HBEC1	BSA	noWash	9.792107024
HBEC1	BSA	noWash	10.32626884
HBEC1	BSA	noWash	9.034921756
HBEC1	BSA	noWash	6.337258817
HBEC1	BSA	noWash	8.803404412
HBEC1	BSA	noWash	11.80047181
HBEC1	BSA	noWash	10.22133155
HBEC1	BSA	noWash	9.758759988
HBEC1	BSA	noWash	7.484449369
HBEC1	BSA	noWash	8.04213022
HBEC1	BSA	noWash	13.27000641
HBEC1	BSA	noWash	9.749423277
HBEC1	BSA	noWash	7.336547044
HBEC1	BSA	noWash	8.793934247
HBEC1	BSA	noWash	8.629338649
HBEC1	BSA	noWash	12.66223563
HBEC1	BSA	noWash	8.44726657
HBEC1	BSA	noWash	10.483131
HBEC1	BSA	noWash	6.947972288
HBEC1	BSA	noWash	9.159712777
HBEC1	BSA	noWash	12.10282483
HBEC1	BSA	noWash	9.698124038
HBEC1	BSA	noWash	10.45435103
HBEC1	BSA	noWash	6.819755573
HBEC1	BSA	noWash	9.429531036
HBEC1	BSA	noWash	12.16770181
HBEC1	BSA	noWash	9.918268982
HBEC1	BSA	noWash	9.876214785
HBEC1	BSA	noWash	7.287920861
HBEC1	BSA	noWash	8.606770293
HBEC1	BSA	noWash	10.77132827
HBEC1	BSA	noWash	9.951075853
HBEC1	BSA	noWash	7.242783226
HBEC1	BSA	noWash	7.783350605
HBEC1	BSA	noWash	9.894901614
HBEC1	BSA	noWash	9.824829151
HBEC1	BSA	noWash	8.272425351
HBEC1	BSA	noWash	8.400076382
HBEC1	BSA	noWash	8.740061833
HBEC1	BSA	noWash	10.13448311
HBEC1	BSA	noWash	9.770553195
HBEC1	BSA	noWash	8.560966556
HBEC1	BSA	noWash	7.706499927
HBEC1	BSA	noWash	8.34421962
HBEC1	BSA	noWash	9.121953822
HBEC1	BSA	noWash	9.778609939
HBEC1	BSA	noWash	8.867295731
HBEC1	BSA	noWash	7.914737148
HBEC1	BSA	noWash	8.195008648
HBEC1	BSA	noWash	9.18397204
HBEC1	BSA	noWash	10.69155694
HBEC1	BSA	noWash	8.832552459
HBEC1	BSA	noWash	8.297041058
HBEC1	BSA	noWash	8.787470328
HBEC1	BSA	noWash	9.54574047
HBEC1	BSA	noWash	9.585326749
HBEC1	BSA	noWash	9.278276863
HBEC1	BSA	noWash	8.489673618
HBEC1	BSA	noWash	7.248552676
HBEC1	BSA	noWash	8.914743026
HBEC1	BSA	noWash	9.525338525
HBEC1	BSA	noWash	11.42164793
HBEC1	BSA	noWash	7.469427803
HBEC1	BSA	noWash	10.11632582
HBEC1	BSA	noWash	12.8293382
HBEC1	BSA	noWash	10.1329248
HBEC1	BSA	noWash	6.447570221
HBEC1	BSA	noWash	8.67161603
HBEC1	BSA	noWash	11.47610778
HBEC1	BSA	noWash	10.13948879
HBEC1	BSA	noWash	10.95037288
HBEC1	BSA	noWash	7.868599594
HBEC1	BSA	noWash	8.50580926
HBEC1	BSA	noWash	12.65188673
HBEC1	BSA	noWash	10.1423837
HBEC1	BSA	noWash	7.359452235
HBEC1	BSA	noWash	6.847892798
HBEC1	BSA	noWash	10.37132083
HBEC1	BSA	noWash	10.00666432
HBEC1	BSA	noWash	9.017058759
HBEC1	BSA	noWash	10.33393911
HBEC1	BSA	noWash	11.1106161
HBEC1	BSA	noWash	6.971456586
HBEC1	BSA	noWash	7.82629495
HBEC1	BSA	noWash	10.18733303
HBEC1	BSA	noWash	8.84815979
HBEC1	BSA	noWash	10.18784029
HBEC1	BSA	noWash	9.313100491
HBEC1	BSA	noWash	6.142700928
HBEC1	BSA	noWash	7.379979269
HBEC1	BSA	noWash	9.918266286
HBEC1	BSA	noWash	9.59827974
HBEC1	BSA	noWash	9.904813046
HBEC1	BSA	noWash	10.14365815
HBEC1	BSA	noWash	9.159503107
HBEC1	BSA	noWash	9.124310727
HBEC1	BSA	noWash	9.007722753
HBEC1	BSA	noWash	9.742527453
HBEC1	BSA	noWash	8.268961394
HBEC1	BSA	noWash	8.972641553
HBEC1	BSA	noWash	8.877528329
HBEC1	BSA	noWash	10.70059964
HBEC1	BSA	noWash	9.9206053
HBEC1	BSA	noWash	10.14645648
HBEC1	BSA	noWash	8.201143354
HBEC1	BSA	noWash	8.822615935
HBEC1	BSA	noWash	9.09198997
HBEC1	BSA	noWash	9.627131754
HBEC1	BSA	noWash	9.468343549
HBEC1	BSA	noWash	7.402465807
HBEC1	BSA	noWash	9.005418639
HBEC1	BSA	noWash	8.865404258
HBEC1	BSA	noWash	10.4485414
HBEC1	BSA	noWash	7.921884404
HBEC1	BSA	noWash	6.688282916
HBEC1	BSA	noWash	9.113765613
HBEC1	BSA	noWash	10.3264275
HBEC1	BSA	noWash	9.636925338
HBEC1	BSA	noWash	9.252339152
HBEC1	BSA	noWash	7.959941206
HBEC1	BSA	noWash	9.698670111
HBEC1	BSA	noWash	10.55292593
HBEC1	BSA	noWash	9.677152424
HBEC1	BSA	noWash	8.041457644
HBEC1	BSA	noWash	8.775652505
HBEC1	BSA	noWash	12.09069793
HBEC1	BSA	noWash	10.08122598
HBEC1	BSA	noWash	10.71128188
HBEC1	BSA	noWash	8.471457324
HBEC1	BSA	noWash	8.487735022
HBEC1	BSA	noWash	11.41736068
HBEC1	BSA	noWash	9.502305319
HBEC1	BSA	noWash	9.08977246
HBEC1	BSA	noWash	10.70193969
HBEC1	BSA	noWash	8.770523842
HBEC1	BSA	noWash	8.282614349
HBEC1	BSA	noWash	9.006977376
HBEC1	BSA	noWash	8.063353166
HBEC1	BSA	noWash	7.628752749
HBEC1	BSA	noWash	8.143207646
HBEC1	BSA	noWash	9.152693725
HBEC1	BSA	noWash	9.017022334
HBEC1	BSA	noWash	7.705433972
HBEC1	BSA	noWash	7.306790941
HBEC1	BSA	noWash	8.133928083
HBEC1	BSA	noWash	9.041097902
HBEC1	BSA	noWash	9.286100214
HBEC1	BSA	noWash	7.559403325
HBEC1	BSA	noWash	9.032763134
HBEC1	BSA	noWash	8.348048922
HBEC1	BSA	noWash	10.84693567
HBEC1	BSA	noWash	9.184219683
HBEC1	BSA	noWash	9.838344389
HBEC1	BSA	noWash	8.578613918
HBEC1	BSA	noWash	10.19789764
HBEC1	BSA	noWash	11.82966978
HBEC1	BSA	noWash	10.00506528
HBEC1	BSA	noWash	8.18454964
HBEC1	BSA	noWash	8.661844655
HBEC1	BSA	noWash	7.837861494
HBEC1	BSA	noWash	8.870360014
HBEC1	BSA	noWash	10.14157345
HBEC1	BSA	noWash	10.45494772
HBEC1	BSA	noWash	8.084838391
HBEC1	BSA	noWash	7.681218548
HBEC1	BSA	noWash	8.3818729
HBEC1	BSA	noWash	8.237622285
HBEC1	BSA	noWash	10.85749471
HBEC1	BSA	noWash	8.768357932
HBEC1	BSA	noWash	6.324774773
HBEC1	BSA	noWash	9.096959421
HBEC1	BSA	noWash	10.51285113
HBEC1	BSA	noWash	10.3474082
HBEC1	BSA	noWash	9.594858878
HBEC1	BSA	noWash	8.971412792
HBEC1	BSA	noWash	10.70735206
HBEC1	BSA	noWash	9.484047022
HBEC1	BSA	noWash	9.238425034
HBEC1	BSA	noWash	8.894570493
HBEC1	BSA	noWash	8.109728573
HBEC1	BSA	noWash	12.64812766
HBEC1	BSA	noWash	10.09207059
HBEC1	BSA	noWash	8.815230394
HBEC1	BSA	noWash	8.344162973
HBEC1	BSA	noWash	9.302337684
HBEC1	BSA	noWash	9.993992855
HBEC1	BSA	noWash	10.07346566
HBEC1	BSA	noWash	7.971348323
HBEC1	BSA	noWash	7.075462682
HBEC1	BSA	noWash	9.068754203
HBEC1	BSA	noWash	10.20481543
HBEC1	BSA	noWash	7.227177433
HBEC1	BSA	noWash	7.96080634
HBEC1	BSA	noWash	7.705885445
HBEC1	BSA	noWash	9.907352439
HBEC1	BSA	noWash	11.06928097
HBEC1	BSA	noWash	8.436844695
HBEC1	BSA	noWash	8.056491913
HBEC1	BSA	noWash	9.685210527
HBEC1	BSA	noWash	9.964035668
HBEC1	BSA	noWash	10.84873424
HBEC1	BSA	noWash	7.725180355
HBEC1	BSA	noWash	8.319474006
HBEC1	BSA	noWash	9.071377343
HBEC1	BSA	noWash	9.452796977
HBEC1	BSA	noWash	8.834916748
HBEC1	BSA	noWash	8.231045005
HBEC1	BSA	noWash	8.881620694
HBEC1	BSA	noWash	9.167566895
HBEC1	BSA	noWash	8.937667583
HBEC1	BSA	noWash	8.884231005
HBEC1	BSA	noWash	10.20418016
HBEC1	BSA	noWash	9.570293596
HBEC1	BSA	noWash	8.110208896
HBEC1	BSA	noWash	9.140645299
HBEC1	BSA	noWash	8.853754303
HBEC1	BSA	noWash	7.137917778
HBEC1	BSA	noWash	8.11919591
HBEC1	BSA	noWash	8.152982165
HBEC1	BSA	noWash	9.030430076
HBEC1	BSA	noWash	9.596061016
HBEC1	BSA	noWash	7.904903895
HBEC1	BSA	noWash	6.619264858
HBEC1	BSA	noWash	9.038893535
HBEC1	BSA	noWash	8.69353015
HBEC1	BSA	noWash	9.569300268
HBEC1	BSA	noWash	7.815639953
HBEC1	BSA	noWash	6.417917876
HBEC1	BSA	noWash	9.065153321
HBEC1	BSA	noWash	9.509851295
HBEC1	BSA	noWash	9.057176317
HBEC1	BSA	noWash	8.539342899
HBEC1	BSA	noWash	7.977961877
HBEC1	BSA	noWash	10.73357409
HBEC1	BSA	noWash	9.054817285
HBEC1	BSA	noWash	9.131019798
HBEC1	BSA	noWash	8.788475098
HBEC1	BSA	noWash	7.688746753
HBEC1	BSA	noWash	8.748793475
HBEC1	BSA	noWash	13.53893706
HBEC1	BSA	noWash	10.09966035
HBEC1	BSA	noWash	10.83964716
HBEC1	BSA	noWash	7.938008277
HBEC1	BSA	noWash	8.031936319
HBEC1	BSA	noWash	8.838777663
HBEC1	BSA	noWash	13.83111374
HBEC1	BSA	noWash	9.450472963
HBEC1	BSA	noWash	7.958359076
HBEC1	BSA	noWash	8.032463325
HBEC1	BSA	noWash	9.980251848
HBEC1	BSA	noWash	12.06791297
HBEC1	BSA	noWash	9.937025055
HBEC1	BSA	noWash	8.983495535
HBEC1	BSA	noWash	8.921594224
HBEC1	BSA	noWash	12.06678096
HBEC1	BSA	noWash	9.883643549
HBEC1	BSA	noWash	8.880756146
HBEC1	BSA	noWash	7.961234494
HBEC1	BSA	noWash	7.580408142
HBEC1	BSA	noWash	10.66045997
HBEC1	BSA	noWash	10.88047195
HBEC1	BSA	noWash	10.81883995
HBEC1	BSA	noWash	7.636881005
HBEC1	BSA	noWash	9.341626618
HBEC1	BSA	noWash	10.91763414
HBEC1	BSA	noWash	9.871670819
HBEC1	BSA	noWash	7.657807153
HBEC1	BSA	noWash	9.71185907
HBEC1	BSA	noWash	11.19640864
HBEC1	BSA	noWash	9.62381078
HBEC1	BSA	noWash	9.946700481
HBEC1	BSA	noWash	8.666951108
HBEC1	BSA	noWash	10.03357631
HBEC1	BSA	noWash	8.646649625
HBEC1	BSA	noWash	9.693860382
HBEC1	BSA	noWash	9.668566574
HBEC1	BSA	noWash	8.925584268
HBEC1	BSA	noWash	10.08015648
HBEC1	BSA	noWash	9.014338362
HBEC1	BSA	noWash	10.58772542
HBEC1	BSA	noWash	9.133621201
HBEC1	BSA	noWash	7.609254684
HBEC1	BSA	noWash	10.36604832
HBEC1	BSA	noWash	9.795813683
HBEC1	BSA	noWash	9.996249548
HBEC1	BSA	noWash	9.470886484
HBEC1	BSA	noWash	7.779970163
HBEC1	BSA	noWash	10.12957545
HBEC1	BSA	noWash	12.97332826
HBEC1	BSA	noWash	8.17935194
HBEC1	BSA	noWash	9.082366313
HBEC1	BSA	noWash	6.382151494
HBEC1	BSA	noWash	8.960205564
HBEC1	BSA	noWash	12.94235435
HBEC1	BSA	noWash	8.969765728
HBEC1	BSA	noWash	9.696395347
HBEC1	BSA	noWash	7.470372293
HBEC1	BSA	noWash	7.937705364
HBEC1	BSA	noWash	13.63522348
HBEC1	BSA	noWash	11.07677094
HBEC1	BSA	noWash	9.82696489
HBEC1	BSA	noWash	6.936023615
HBEC1	BSA	noWash	8.676629383
HBEC1	BSA	noWash	14.14861755
HBEC1	BSA	noWash	8.723670628
HBEC1	BSA	noWash	8.147558068
HBEC1	BSA	noWash	8.815933829
HBEC1	BSA	noWash	8.836083689
HBEC1	BSA	noWash	10.10781855
HBEC1	BSA	noWash	10.41681683
HBEC1	BSA	noWash	8.053643781
HBEC1	BSA	noWash	8.508752303
HBEC1	BSA	noWash	8.604243464
HBEC1	BSA	noWash	9.991980931
HBEC1	BSA	noWash	12.52566055
HBEC1	BSA	noWash	8.196438499
HBEC1	BSA	noWash	7.663905861
HBEC1	BSA	noWash	9.627974833
HBEC1	BSA	noWash	11.14590756
HBEC1	BSA	noWash	10.37350608
HBEC1	BSA	noWash	8.94443203
HBEC1	BSA	noWash	10.14493637
HBEC1	BSA	noWash	7.888153648
HBEC1	BSA	noWash	9.164009123
HBEC1	BSA	noWash	10.738046
HBEC1	BSA	noWash	8.020684267
HBEC1	BSA	noWash	9.49023351
HBEC1	BSA	noWash	8.704934562
HBEC1	BSA	noWash	8.153524308
HBEC1	BSA	noWash	9.079007387
HBEC1	BSA	noWash	12.31615563
HBEC1	BSA	noWash	9.883091558
HBEC1	BSA	noWash	9.068732811
HBEC1	BSA	noWash	8.02491477
HBEC1	BSA	noWash	8.895650858
HBEC1	BSA	noWash	10.62169904
HBEC1	BSA	noWash	8.762739309
HBEC1	BSA	noWash	10.28986085
HBEC1	BSA	noWash	6.25922192
HBEC1	BSA	noWash	9.082680059
HBEC1	BSA	noWash	13.13671484
HBEC1	BSA	noWash	10.96636268
HBEC1	BSA	noWash	10.59842216
HBEC1	BSA	noWash	6.19530339
HBEC1	BSA	noWash	8.947971364
HBEC1	BSA	noWash	10.24250981
HBEC1	BSA	noWash	10.86081755
HBEC1	BSA	noWash	9.127041965
HBEC1	BSA	noWash	6.796453665
HBEC1	BSA	noWash	8.711046221
HBEC1	BSA	noWash	10.38910511
HBEC1	BSA	noWash	10.10378821
HBEC1	BSA	noWash	9.248248962
HBEC1	BSA	noWash	9.010126549
HBEC1	BSA	noWash	7.949561284
HBEC1	BSA	noWash	9.860423516
HBEC1	BSA	noWash	9.839441608
HBEC1	BSA	noWash	11.06970829
HBEC1	BSA	noWash	8.279994966
HBEC1	BSA	noWash	9.525621412
HBEC1	BSA	noWash	9.791902752
HBEC1	BSA	noWash	9.024145949
HBEC1	BSA	noWash	10.99919475
HBEC1	BSA	noWash	7.609126715
HBEC1	BSA	noWash	9.287471923
HBEC1	BSA	noWash	8.985119814
HBEC1	BSA	noWash	10.76765507
HBEC1	BSA	noWash	8.135527728
HBEC1	BSA	noWash	7.602052883
HBEC1	BSA	noWash	8.348311338
HBEC1	BSA	noWash	9.841624233
HBEC1	BSA	noWash	8.635300852
HBEC1	BSA	noWash	8.139771598
HBEC1	BSA	noWash	6.516872292
