raw_reads	filt_reads	filt_UMI	mapped_reads	pct_mapped_reads	reads_in_gene	pct_reads_in_gene	genes_detected	UMI_in_gene	MT_reads	pct_MT_reads	UMI_in_gene_per_mapped_reads
94576.3.55.54	2043	1921	1281	1563	76.6285996209684	1365	66.8950903565593	484	607	119	5.79039878849606	0.547705043195746
94576.3.55.56	301112	288947	9429	258785	86.0100665023344	218719	72.6974518616654	2879	6969	8255	2.7463746365466	0.0396579530257966
94576.3.55.5	565138	541621	15326	448023	79.3391945330332	402425	71.2691327981282	4251	11959	33313	5.90428493590969	0.0385623693514965
94576.3.55.60	238825	229770	7022	205979	86.3214561843716	182465	76.4796601486646	2231	5471	18236	7.6494135851828	0.0383628566441688
94576.3.55.62	268431	258718	8165	233643	87.1066403374833	210800	78.5921465101414	2618	6334	14916	5.57099771046175	0.0393083583420624
94576.3.55.65	137430	129403	4588	115377	84.0415056489239	102739	74.846139118785	1742	3484	5989	4.37010781794402	0.0426547690666285
94576.3.55.66	251337	244048	7760	212787	84.7073336859474	194929	77.6052554695335	1955	5376	16455	6.54166070745872	0.037595714011667
94576.3.55.68	367	345	163	290	78.9013999974869	250	68.2718113488419	73	79	6	1.71708682852267	0.409778184778184
94576.3.55.7	324763	312009	9786	258621	79.7079473449263	233370	71.9410073056552	2971	7446	17302	5.33395539724909	0.0417424341807844
94576.3.55.8	166496	161651	4940	114977	69.1024119767077	101600	61.0774057619958	1330	3128	15570	9.36666348076302	0.0395132490909166
94576.3.56.0	605354	589530	18753	483431	79.9207294380807	426122	70.4583289958954	4555	13210	32285	5.33824951856108	0.0402716983964166
94576.3.56.10	548380	530877	15346	447442	81.6922713576637	389198	71.0684960643744	3782	11202	57134	10.4291492945425	0.0367707435073867
94576.3.56.40	148756	141708	4595	124602	83.8081676835216	111664	75.1217746857513	1564	3357	4938	3.32556492524725	0.0387672741992887
94576.3.56.42	388807	380694	11243	354099	91.0996543642794	294630	75.8003114732505	2802	7849	17946	4.62396065986948	0.0322740167177963
94576.3.56.43	44577	40731	2211	35333	79.37860902783	29273	65.7856709744543	1060	1629	108	0.24286808727275	0.0639018169646128
94576.3.56.44	167719	162070	5597	147885	88.2298890954358	135109	80.6181354488439	1683	3952	8271	4.95086901380794	0.0389494464022743
94576.3.56.50	194219	187163	8475	162552	83.733056162328	140985	72.6258292405859	2318	5280	11644	5.9926937647219	0.050604296964914
94576.3.56.53	23353	21778	1285	17089	73.3128241373238	15613	66.9801844119336	536	838	34	0.144348485342101	0.0728782329904337
94576.3.56.55	220623	213628	6917	194040	88.0050163798009	174582	79.1801684363002	1898	4912	15300	6.92358877861038	0.0376009540651885
94576.3.56.58	138723	134652	5621	121189	87.4576646367724	101686	73.385421032401	1644	3606	1115	0.806854635676582	0.0454625643035723
94576.3.56.59	356713	350034	9939	328247	92.0680345916186	281071	78.8299902211083	2276	6708	12214	3.42521346043017	0.0309826677757144
94576.3.56.69	195	182	123	136	70.8755935422602	126	66.2513453624565	60	66	8	3.8670465337132	0.465497076023392
94576.3.56.71	141	133	99	116	82.3611111111111	106	75.3240740740741	51	56	9	6.34259259259259	0.219512195121951
94576.3.57.28	139331	133000	4342	111650	80.2140840638217	103113	74.1070333627326	1773	3559	9405	6.76092724607619	0.0456172470358172
94576.3.57.29	227121	218301	7023	191391	84.3404070322988	178375	78.6126894710467	2238	5413	30215	13.3346463959832	0.0421970296006012
94576.3.57.36	132948	129006	4305	117741	88.6983233802654	105198	79.2653342503973	1183	3047	9865	7.41383258395235	0.0403299728506546
94576.3.57.40	184981	178080	5729	159848	86.5253450382971	135711	73.4585422632369	1722	4071	17029	9.19158025436098	0.0382621599740641
94576.3.57.45	122440	119537	4099	111829	91.4056436121621	102690	83.9191790512174	1044	2670	3100	2.53856418406173	0.0376301640803546
94576.3.57.55	368859	357566	12705	328059	88.9744788833177	280283	76.0241984105682	3158	8467	9420	2.55676157193155	0.0389932506850323
94576.3.57.56	443450	425090	14475	384264	86.7040476211452	313089	70.6486907017608	4626	11247	14999	3.39427514029649	0.0414488905376298
94576.3.57.59	88761	86195	3221	78932	88.9747347018557	69571	78.4355377407836	1115	2312	4467	5.03036862360907	0.042271777468842
94576.3.57.5	430741	415340	11733	324196	75.3527539323433	286367	66.5736697359737	3526	9121	43720	10.1623050594386	0.0405008278106688
94576.3.57.60	249614	244075	7219	227115	91.0132390280738	190819	76.4834849294134	1753	4772	13135	5.264586728946	0.0311388652159881
94576.3.57.71	212941	202938	6646	169007	79.4222552081596	149394	70.2204986115867	2348	5266	8812	4.14126045136079	0.045135367941893
94576.3.57.8	396620	382918	11851	308987	77.98127974622	244068	61.6017955171737	3235	7993	9320	2.35993342377663	0.0373410550237246
94576.3.58.13	658009	629912	23668	571400	86.8784013431003	470025	71.4716755306433	5711	16025	25101	3.81438679464698	0.0415950114059372
94576.3.58.17	298744	284177	8540	251092	84.1347795217758	224992	75.4083126642566	2721	7006	33170	11.1264780899046	0.0401841838566384
94576.3.58.18	365979	350637	10435	312659	85.4822636804863	274083	74.9524901177178	3047	8105	16001	4.38156014230732	0.0374578287951217
94576.3.58.24	311932	302245	9796	264041	84.7016621681174	236194	75.7740211994281	2600	7051	25046	8.03261231945118	0.0393642796503579
94576.3.58.36	286621	275064	8685	247645	86.4657186668426	221759	77.4298008744245	2602	6555	11596	4.04982091946133	0.0385272952036367
94576.3.58.39	180107	173727	5531	155613	86.4672136990686	142425	79.1597047899475	1737	4201	17853	9.92691968150491	0.0400353884534669
94576.3.58.42	141541	136905	4675	127439	90.0869423560329	109061	77.0832621906699	1475	3261	6675	4.72821524802396	0.037079261339028
94576.3.58.47	137325	129713	4675	118193	86.1668643630973	104379	76.1231104105575	1886	3765	5997	4.38841790123995	0.0451710451349419
94576.3.58.51	211761	206524	9208	184020	86.9400062490347	149643	70.6953782779082	2302	5444	15298	7.22007267435535	0.0465753913430998
94576.3.58.53	143594	139281	4676	125621	87.536830827166	107661	75.0287206560232	1451	3311	7513	5.23758069903386	0.0387710871166836
94576.3.58.54	1521	1408	904	1238	81.3625300621527	1062	69.8917368156677	347	433	81	5.34214991822297	0.535415819516965
94576.3.58.55	130399	127302	5774	117041	89.7861383138024	103082	79.0779224853722	1509	3452	6305	4.83572827150597	0.0454670148867769
94576.3.58.59	428605	417704	12658	381801	89.1109072755049	330956	77.2389260756915	3223	8952	23420	5.47010187192077	0.0346378132755
94576.3.58.60	87360	83245	2919	74071	84.9811635761996	67936	78.0053498597003	1106	2265	8154	9.34169580682033	0.0458733681084238
94576.3.58.63	12200	11175	772	9480	77.9570185951343	7948	65.3683034023888	367	562	1972	16.3164987858885	0.0842124228848338
94576.3.58.67	427425	413236	12439	376908	88.2893971290976	332136	77.8143212857746	3221	9169	20970	4.88536298411963	0.0375215367815776
94576.3.58.70	355	338	149	309	87.2254710851202	262	73.7897985705003	66	70	16	4.64018843404808	0.366950104589137
94576.3.59.11	763505	743562	20235	615978	80.7575226177233	543493	71.2716733449567	4303	14062	67560	8.85224480809864	0.0344076847190223
94576.3.59.15	579954	552052	16198	487094	84.1092461291585	434863	75.1016966773626	4997	13726	33191	5.7346625967498	0.0409764388298065
94576.3.59.16	166494	160445	5304	139751	84.0417817794217	125973	75.7356318501479	1675	4122	28066	16.8833251535428	0.044160732245147
94576.3.59.23	254807	243714	8112	208622	81.9815529541319	194734	76.5219772844286	2580	6282	14589	5.72378405457716	0.0448943394312629
94576.3.59.26	686276	664915	20332	614114	89.5326604997452	509454	74.3047107786116	4561	14126	23490	3.42015420695998	0.0345575813799826
94576.3.59.35	197326	191925	5903	176797	89.6982723539445	162372	82.3957916533672	1537	4215	13948	7.05631697765573	0.0363180113613979
94576.3.59.36	282554	271109	8199	237598	84.1464878162011	208338	73.8016312844407	2653	6476	15377	5.45099960043332	0.0400188274690524
94576.3.59.39	271376	263023	8953	240294	88.5777500039683	218500	80.5527567378308	2487	6445	18429	6.79151932364149	0.03937926800757
94576.3.59.3	1175442	1139154	31187	993245	84.5983594193346	871581	74.2532434000164	6448	23122	53788	4.58173982255444	0.0347826978182789
94576.3.59.43	111385	107874	3994	95106	85.441683102906	86249	77.4924823418242	1295	2825	13100	11.7736621010684	0.0447185323484397
94576.3.59.49	406796	390235	12196	350405	86.218334584624	296708	73.0222962610812	3438	8720	14654	3.60544629533559	0.0373475767211623
94576.3.59.4	712969	685489	20112	573666	80.5681823955989	520789	73.1533428566718	5024	15726	45806	6.4361975445168	0.0406522432515716
94576.3.59.50	206789	197438	6942	178137	86.2570044721315	161216	78.0599627231335	2198	5115	11351	5.4884055470764	0.0431266587084956
94576.3.59.57	647085	624074	19442	576728	89.2129979681341	494117	76.4563397655438	4697	13988	6379	0.991879475398332	0.0368855468889525
94576.3.59.59	466190	450536	12767	405464	87.0512571000444	349459	75.0386563312715	3596	9881	36349	7.80949878032003	0.0364836656301863
94576.3.59.63	123732	118676	4081	102457	82.9046114275269	90532	73.2599032685964	1341	2909	7250	5.86401757284266	0.0416746113752965
94576.3.59.65	429979	414136	13049	356675	83.04813247511	321771	74.9209340787429	3470	9686	25102	5.85413616512916	0.0408773963767869
94576.3.59.70	208	199	90	168	79.3616116871931	151	71.3506046064185	41	47	6	2.81463583789165	0.468747742867461
94576.3.59.8	904243	863928	23635	754232	83.5264103346884	662594	73.3796308005624	6385	19573	23058	2.55680711486067	0.0376756167611405
94576.3.60.11	794765	758724	21576	645568	81.3601747461353	566874	71.4486942342764	6004	17236	37339	4.70309185046292	0.0390420646563308
94576.3.60.15	916338	882246	23617	788335	86.1014830204102	689961	75.3611968041518	6044	19512	65707	7.17818974306156	0.0354990283521235
94576.3.60.21	306858	295530	8818	260879	85.0755868511906	237161	77.3456030567102	2480	6710	37167	12.1244923179789	0.0376738437591186
94576.3.60.23	411249	388251	11905	340359	82.8465493063026	317363	77.2619068783749	3633	10005	35884	8.74703749250267	0.0423399437603094
94576.3.60.27	179081	174104	5780	148627	83.0873558727592	134758	75.3414306209133	1601	4058	35639	19.939771475481	0.0415938189297688
94576.3.60.29	86899	83715	3236	74181	85.4568068811232	69333	79.9006470581565	1004	2189	11393	13.0986584372057	0.0445531250572245
94576.3.60.2	320652	308947	8835	234599	73.3009681404602	209679	65.5351238587048	2551	6482	35396	11.0667591300651	0.0411153548244633
94576.3.60.31	298805	286910	9102	261752	87.6744639859149	230643	77.2483902785506	2854	6890	14740	4.93993700748006	0.0388036505049276
94576.3.60.32	127616	122975	5135	107403	84.194491533297	99103	77.6771360540795	1496	3263	8773	6.87861048073558	0.0462276730164776
94576.3.60.34	343805	326927	10116	291614	84.9250320020061	250672	73.0093811090714	2965	7480	10027	2.92259707598551	0.0387789771265301
94576.3.60.41	50690	47741	2724	41630	82.2609365456361	35840	70.7798225907674	986	1755	5433	10.7305989152951	0.0662022128509957
94576.3.60.43	342858	334528	11180	307600	89.7780244198249	256598	74.9015408675984	2663	7417	12798	3.72373124906436	0.0367915846811613
94576.3.60.44	200097	192999	6255	174696	87.3972827972827	163828	81.95761059611	1971	4826	8878	4.43334708188524	0.0415178844457235
94576.3.60.47	181921	176913	5921	160141	88.1118155586757	146274	80.4924342584734	1577	4117	10038	5.52910491778512	0.0391127345155437
94576.3.60.48	132522	129500	4174	118492	89.4752664913653	106362	80.2880254573095	1047	2704	5045	3.79204463844021	0.035481061153232
94576.3.60.49	52820	50578	2510	45628	86.4438054314712	39546	74.9169694241453	800	1574	7108	13.506710315794	0.0519734275863644
94576.3.60.59	465604	445920	14715	407539	87.6268039184286	348950	75.0200140907502	3774	10578	23105	4.94711159424814	0.0391816851758906
94576.3.60.66	145815	141926	4849	120715	82.8357881511533	109640	75.2371543233583	1447	3462	13752	9.45605529256192	0.0431600287063183
94576.3.60.70	2327	2198	161	2067	88.8752332366902	1982	85.1555065219676	69	91	13	0.550468032140478	0.0661789619052002
94576.3.61.10	1289120	1259501	40633	1111289	86.2826417530229	930289	72.2371702207883	6926	26398	63798	4.94547913167978	0.0366003218013867
94576.3.61.12	378175	365118	10914	305101	80.7575270110897	270398	71.5870361773809	3166	8655	16580	4.38443928073962	0.0429873503074442
94576.3.61.13	661921	638922	17927	564822	85.4410040996584	503588	76.1921186099989	4833	14991	40481	6.12657437157019	0.0395546390835883
94576.3.61.23	154150	148859	4828	126259	81.9956412190251	111093	72.1381638676312	1542	3707	26977	17.5425316141487	0.0437054808525292
94576.3.61.26	676812	645773	25729	582089	86.0825628477021	493416	72.9641963524833	5933	17397	43585	6.43754046129352	0.0459899618458867
94576.3.61.27	159385	152617	4913	131089	82.3827011433064	116802	73.4011731525972	1760	3868	11711	7.35916434007883	0.0433769531211496
94576.3.61.32	178150	169339	5611	141027	79.2947608769149	129192	72.6637555265202	1929	4347	14394	8.08061557558442	0.0469006414615133
94576.3.61.35	253214	242891	7290	213450	84.4649384834936	195305	77.2794483100742	2470	6065	22989	9.09004221069533	0.0425772337058888
94576.3.61.37	663555	646141	18667	596629	89.9446762894379	512578	77.2778707913897	4181	13506	41979	6.32497721225556	0.033276386172128
94576.3.61.38	201128	191964	6442	164732	81.9467551552429	150380	74.8150570818042	2172	4920	14399	7.15988208275944	0.0434710808616537
94576.3.61.40	253226	245939	7803	228933	90.4456678180236	210053	82.9967446613094	1748	5323	21593	8.53730110599601	0.0345834205802567
94576.3.61.43	174391	165898	5802	142521	81.7963704076026	126239	72.4504329370991	1898	4379	9626	5.53578086482761	0.0443126119886773
94576.3.61.44	442724	431916	14701	396806	89.6609983059814	323180	73.0300321687854	3391	9587	20511	4.63125320513884	0.0360929306879632
94576.3.61.52	348166	340017	13360	306511	88.0843468132965	246109	70.7288528938862	3196	8398	25053	7.19306694296413	0.0429674117928427
94576.3.61.53	115063	111006	4213	98290	85.5003411241104	90176	78.4471768530818	1364	2970	8377	7.25489088588564	0.0458537323862188
94576.3.61.54	62907	60196	2429	53892	85.7663906396937	50787	80.8298475487073	920	1748	4524	7.20959606930763	0.048693052533766
94576.3.61.5	471336	458766	13592	361169	76.7243082094409	323740	68.7742938293996	3124	8978	41452	8.79182680894967	0.0373345022715719
94576.3.61.60	126752	122489	4068	103047	81.4123743826991	93651	73.9917953815702	1249	3005	14727	11.6692383931938	0.0445461065852198
94576.3.61.64	5609	5173	652	4735	84.4797888649053	4401	78.5458636712091	289	402	50	0.884160569974492	0.122315300394468
94576.3.61.66	638362	623659	18114	582107	91.2393001586947	488635	76.5918160498039	3744	12243	24947	3.90117733570696	0.0318942961342324
94576.3.61.67	683	655	346	583	85.2439743122973	389	56.8291078850085	153	175	29	4.30399101206555	0.457209720728581
94576.3.61.9	403237	392347	12082	318529	79.0744260751048	293311	72.8211882979977	2757	8222	57606	14.3158747062382	0.0391776187205993
94576.3.62.13	444209	425725	12218	367746	82.9043358381484	327361	73.8081736669545	3954	10317	29813	6.71305127875194	0.0409955286552384
94576.3.62.14	991757	961982	31603	880725	88.8678416430331	777381	78.4530738192123	6822	23354	20566	2.07379772444654	0.0403140459700218
94576.3.62.25	148819	143033	4464	125870	84.700957496096	112378	75.6392047056933	1615	3415	12174	8.17041124764078	0.0404485278179149
94576.3.62.28	144176	139523	4578	120787	83.8420272841986	110225	76.4984848145641	1309	3145	23094	16.0198257011004	0.039406841770277
94576.3.62.32	199323	191738	6078	165368	83.0789978103557	146639	73.707992182805	1981	4658	16522	8.29583749778453	0.0424526513067045
94576.3.62.40	211005	203473	6726	181301	86.0413504617709	160190	76.0232704732517	2007	4958	14500	6.87638717818284	0.0405783871299903
94576.3.62.45	323368	311231	10036	274441	84.9729252307493	244105	75.5840944795584	2957	7618	19945	6.16020521397304	0.0408541641354119
94576.3.62.48	99040	96288	3431	79759	80.6138339675639	74177	74.9757769897488	977	2270	14155	14.3360652128657	0.0441461547410082
94576.3.62.49	577467	557443	16389	512153	88.7900225752003	419429	72.7295400930864	4310	11916	7282	1.26120242310197	0.0349178304215929
94576.3.62.54	217805	210866	7014	187882	86.363732670908	170530	78.3840127053249	1912	4812	14906	6.85772711810234	0.0392187393707211
94576.3.62.61	120141	116032	4135	106632	88.8143079211946	93245	77.6504347947005	1303	2899	5539	4.61407338313393	0.0408130359497705
94576.3.62.64	1058750	1024113	29875	947226	89.5012342194854	808863	76.4254499885591	6264	21316	28255	2.66824165725968	0.0330056898121342
94576.3.62.66	520550	504367	16796	456083	87.6522794624511	390071	74.9765154288403	3792	11437	15426	2.96262575613966	0.036985464084035
94576.4.27.0	2614721	2552924	60214	2342308	89.6413365195882	2000697	76.5787998969478	9700	46005	144063	5.51041623236488	0.0291745565682531
94576.4.27.13	364812	353601	14672	303852	83.3396829476187	268265	73.5928852658356	3665	9444	33442	9.17380577748368	0.0494069826740661
94576.4.27.19	293617	281149	10918	228693	77.9937203078599	211381	72.0820525692943	3093	7194	37966	12.9271673589887	0.0481886336667499
94576.4.27.20	434761	420839	15900	367248	84.5457866481445	323120	74.3914803913372	3863	10646	40796	9.37643310507488	0.0456783251286303
94576.4.27.26	342131	324553	8543	270655	79.2083979974402	248082	72.6216169963168	3312	7566	20952	6.12352584694014	0.0401908529178249
