gene	module	cor
APEX1	brown	0.656092514785241
APEX2	salmon	0.849411439047425
APH1A	blue	0.830467322233805
APH1B	turquoise	0.661484192419023
API5	grey	0.22979336935046
APIP	grey	-0.0894772509362486
APITD1	turquoise	0.702031393945047
APITD1-CORT	turquoise	0.645565962891131
APLF	grey	0.199951365645897
APLNR	yellow	0.602987414878188
APLP1	grey	-0.157662878816783
APLP2	brown	0.63893845625107
APMAP	grey	-0.319762532893737
APOA1	turquoise	0.484502735854668
APOA1BP	purple	0.816493570960842
APOB	grey	-0.223176585722914
APOBEC3A	grey	0.756801091012458
APOBEC3B	grey	0.552264571399329
APOBEC3C	grey	0.425483161879032
APOBEC3D	grey	0.27378358668965
APOBEC3F	grey	0.261135142494548
APOBEC3G	greenyellow	0.823925324461953
APOBEC3H	grey	0.521551259269201
APOBEC4	turquoise	0.903378759198417
APOBR	skyblue3	0.94268009252681
APOC1	grey	0.439572952738002
APOD	turquoise	0.532073890726505
APOE	grey	0.409550686402355
APOL1	greenyellow	0.876896632211153
APOL2	greenyellow	0.923377450070458
APOL3	greenyellow	0.915929948341987
APOL4	grey	0.49945221945837
APOL6	greenyellow	0.932315176424624
APOLD1	grey	-0.259095418778458
APOM	turquoise	0.420320969319127
APOO	turquoise	0.730236653849589
APOOL	grey	-0.0998350832671141
APOOP5	turquoise	0.630788886488248
APOPT1	grey	-0.146223620672797
APP	grey	-0.040002305540876
APPBP2	grey	0.157791552516543
APPL1	grey	0.169532236781864
APPL2	turquoise	0.665346795381349
APRT	purple	0.718190656529007
APTR	grey	-0.462850861200063
APTX	grey	-0.314112969377199
AQP1	turquoise	0.811508252677741
AQP10	turquoise	0.690397228379578
AQP11	turquoise	0.531736994593209
AQP3	grey	0.309908581756686
AQP4	turquoise	0.696345027454413
AQP5	grey	0.136659348365048
AQP6	grey	-0.140711357116095
AQP7	turquoise	0.772925091605056
AQP9	grey60	0.940930166570783
AQR	grey	-0.0312644466263358
AR	darkorange	0.797548871685963
ARAF	lightgreen	0.844036067350574
ARAP1	grey	0.307782319406385
ARAP2	grey	0.747570270603038
ARAP3	grey	0.308216536651262
ARC	grey	0.406458231775893
ARCN1	grey	0.353474160766292
AREG	sienna3	0.755093272154585
AREL1	grey	0.491415766157988
ARF1	lightsteelblue1	0.841372053450256
ARF3	grey	0.469330840376682
ARF4	grey	0.247847213146928
ARF5	purple	0.873687472287689
ARF6	lightyellow	0.892139056605323
ARFGAP1	mediumpurple3	0.835081477546319
ARFGAP2	blue	0.532819288252133
ARFGAP3	grey	0.343585531276257
ARFGEF1	pink	0.666521044303078
ARFGEF2	pink	0.687425216117867
ARFGEF3	turquoise	0.353113116704814
ARFIP1	grey	0.483411170897189
ARFIP2	turquoise	0.357083360743352
ARFRP1	grey	0.19845626689744
ARG2	grey	0.606908274517587
ARGLU1	green	0.869472676190985
ARHGAP1	grey	0.347408773276893
ARHGAP10	grey	0.497675300560528
ARHGAP11A	saddlebrown	0.839981631896546
ARHGAP11B	grey	0.465167894456322
ARHGAP12	grey	0.157723823001419
ARHGAP15	skyblue3	0.957982433400028
ARHGAP17	grey	0.806922458224642
ARHGAP18	turquoise	0.853563631098816
ARHGAP19	grey	0.303709884947338
ARHGAP20	grey	0.588703262518298
ARHGAP21	grey	0.00644233189062438
ARHGAP22	yellow	0.413979158301969
ARHGAP23	magenta	0.74099654850049
ARHGAP24	turquoise	0.422958653516405
ARHGAP25	skyblue3	0.963191192009252
ARHGAP26	grey	0.721205819337755
ARHGAP26-AS1	grey	0.154245061851161
ARHGAP27	grey	0.201245581179464
ARHGAP28	grey	-0.316228531047485
ARHGAP29	grey	0.100627538639252
ARHGAP30	skyblue3	0.954150389575293
ARHGAP31	grey	0.722082886931526
ARHGAP31-AS1	grey	-0.265661781434979
ARHGAP32	lightcyan	0.603685105509356
ARHGAP33	green	0.730628481254534
ARHGAP35	brown	0.733869704642359
ARHGAP39	turquoise	0.932277304638232
ARHGAP4	grey	0.589529553060618
ARHGAP40	grey	0.0937023203930824
ARHGAP42	turquoise	0.478868132159639
ARHGAP44	turquoise	0.565833040491953
ARHGAP5	royalblue	0.772146708561623
ARHGAP5-AS1	grey	-0.523371200443367
ARHGAP6	grey	-0.149809346198821
ARHGAP8	grey	0.297396427037933
ARHGAP9	skyblue3	0.92902627853613
ARHGDIA	salmon	0.859988183861014
ARHGDIB	black	0.746226413763606
ARHGEF1	grey	0.672083996091005
ARHGEF10	grey	-0.204419175940793
ARHGEF10L	black	0.767207396862587
ARHGEF11	grey	0.673298755251801
ARHGEF12	grey	0.0889764829503757
ARHGEF16	grey	0.430604192755805
ARHGEF17	turquoise	0.517081086401253
ARHGEF18	grey	0.214618367883227
ARHGEF19	brown	0.499039536917703
ARHGEF2	grey	0.726565421874431
ARHGEF25	red	0.714450550647326
ARHGEF26	turquoise	0.464507770717412
ARHGEF26-AS1	turquoise	0.895663782768925
ARHGEF28	turquoise	0.434589611466
ARHGEF3	grey	0.792187594000939
ARHGEF33	turquoise	0.665320662499101
ARHGEF34P	grey	0.352167974612177
ARHGEF35	grey	0.307647959847089
ARHGEF37	grey	0.0913606882249645
ARHGEF38	turquoise	0.337974342576094
ARHGEF38-IT1	grey	0.0076215943665992
ARHGEF39	grey	0.0754644039921993
ARHGEF4	turquoise	0.744938465305607
ARHGEF40	grey	-0.126154450986378
ARHGEF5	grey	0.468997229229711
ARHGEF6	grey	0.509129097171151
ARHGEF7	grey	0.227567022907954
ARHGEF9	brown	0.337762488911761
ARID1A	grey	0.386960592450057
ARID1B	grey	-0.223778635786537
ARID2	grey	0.248848319816957
ARID3A	grey	0.760113137146675
ARID3B	grey	0.611364971593042
ARID4A	grey	0.424753829850959
ARID4B	grey	0.460634631849482
ARID5A	grey	0.864909929320987
ARID5B	grey	0.490500758065339
ARIH1	grey	0.084871149387226
ARIH2	grey	0.434013777965074
ARIH2OS	turquoise	0.442691080787261
ARL1	orange	0.860404499314315
ARL10	grey	0.104379243921278
ARL11	grey	0.51258202286589
ARL13B	turquoise	0.87698530819782
ARL14EP	grey	-0.442821013721184
ARL15	grey	0.437082028682117
ARL16	grey	-0.256637028813572
ARL17A	grey	0.00277691635799342
ARL2	grey	-0.428015114092965
ARL2BP	turquoise	0.51421177795015
ARL3	turquoise	0.902651454571167
ARL4A	grey	-0.580241476080847
ARL4C	grey	0.65194579602468
ARL4D	grey	0.33785997246856
ARL5A	royalblue	0.861892966634346
ARL5B	grey	0.796989283355001
ARL6	turquoise	0.798651650283871
ARL6IP1	grey	0.45544166071025
ARL6IP4	purple	0.78473752783655
ARL6IP5	grey	0.0648418125054211
ARL6IP6	grey	0.176205655203026
ARL8A	black	0.740821865188614
ARL8B	violet	0.890708758528346
ARL9	grey	-0.0408620303614611
ARMC1	violet	0.86242867254734
ARMC10	grey	-0.142734165082484
ARMC12	turquoise	0.426062675108821
ARMC2	turquoise	0.967030777425671
ARMC3	turquoise	0.922041343678184
ARMC4	turquoise	0.925966670358896
ARMC5	magenta	0.564723048594772
ARMC6	grey	-0.0289467882983075
ARMC7	magenta	0.549972049175868
ARMC8	grey	0.615832619325275
ARMC9	turquoise	0.854812571651926
ARMCX1	red	0.631331348865616
ARMCX2	turquoise	0.415200789462454
ARMCX3	pink	0.730435033258349
ARMCX4	grey	-0.233348403433493
ARMCX5	grey	-0.399423991397089
ARMCX5-GPRASP2	grey	-0.0519606139785342
ARMCX6	grey	0.105467579319179
ARMT1	pink	0.823240198239059
ARNT	yellow	0.265568551838031
ARNT2	grey	0.295865973103494
ARNTL	grey	0.525956931615873
ARNTL2	darkmagenta	0.907356710263918
ARPC1A	blue	0.57881822613514
ARPC1B	grey	0.724582329401037
ARPC2	black	0.810375240705714
ARPC3	lightgreen	0.831981194876462
ARPC4	salmon	0.796297255084365
ARPC5	lightyellow	0.882814708491626
ARPC5L	grey	0.576324797756053
ARPIN	turquoise	0.377310210533644
ARPP19	violet	0.889778198394764
ARRB1	grey	0.374756869796024
ARRB2	paleturquoise	0.818541129083188
ARRDC1	grey	0.153343983079934
ARRDC1-AS1	turquoise	0.598813625692127
ARRDC2	grey	0.590843692453806
ARRDC3	grey	0.547980622794045
ARRDC3-AS1	turquoise	0.561167491004581
ARRDC4	grey	-0.00248581632636478
ARRDC5	grey	0.43295932524918
ARSA	grey	0.0769686261098299
ARSB	paleturquoise	0.83144754966786
ARSD	turquoise	0.575623344908591
ARSF	grey	-0.194382928987298
ARSG	turquoise	0.476444723355927
ARSH	grey	-0.00169598581916685
ARSI	yellow	0.55094600428334
ARSJ	grey	-0.178665864355826
ARSK	turquoise	0.296377088430401
ART5	turquoise	0.426107868486271
ARTN	grey	0.0248046436104588
ARV1	grey	-0.332279947989025
ARVCF	grey	-0.516895333556041
ARX	turquoise	0.72981751676904
ASAH1	grey	0.17817067910836
ASAH2B	grey	0.133433610858185
ASAP1	grey	0.857866389764946
ASAP2	grey	0.237675865321352
ASAP3	grey	-0.113945131901156
ASB1	turquoise	0.615699155087
ASB11	grey	-0.0348475503796177
ASB12	grey	0.196671963128985
ASB13	grey	-0.518156406704731
ASB14	white	0.875334944729019
ASB16-AS1	turquoise	0.386122052729619
ASB2	grey	0.573182276970222
ASB3	grey	-0.0355887238897696
ASB4	turquoise	0.620705704486808
ASB5	turquoise	0.455943606987631
ASB6	black	0.673301288154797
ASB7	grey	0.447012789739958
ASB8	blue	0.586127568235883
ASB9	turquoise	0.790918450819612
ASCC1	turquoise	0.392420683264668
ASCC2	grey	-0.26100933203362
ASCC3	grey	0.29801984643562
ASCL2	grey	-0.0414158355546698
ASCL3	grey	-0.209495158621912
ASF1A	yellow	0.497407039412807
ASF1B	darkgrey	0.878465445127198
ASGR1	grey	0.230309888333751
ASGR2	grey	0.412913384509804
ASH1L	lightcyan	0.829039610525685
ASH1L-AS1	turquoise	0.558098259113329
ASH2L	grey	0.445112128119538
ASIC1	turquoise	0.836310128664815
ASIC2	grey	-0.28518982907818
ASIC3	white	0.791261599207912
ASL	turquoise	0.382765326241528
ASMTL	turquoise	0.3122903079406
ASMTL-AS1	green	0.881350645934667
ASNA1	purple	0.702230844741971
ASNS	grey	0.183246168845498
ASNSD1	grey	-0.0621649657624919
ASPG	grey	0.21862489148462
ASPH	pink	0.776015810515822
ASPHD1	grey	0.153598604973662
ASPHD2	black	0.787264828090831
ASPM	saddlebrown	0.915977088925809
ASPRV1	turquoise	0.295356055201432
ASPSCR1	grey	-0.281975789466384
ASRGL1	grey	0.314421666260404
ASS1	paleturquoise	0.879318291313519
ASTE1	grey	-0.17851365286648
ASTL	grey	0.29275406874425
ASTN1	turquoise	0.662829669734396
ASTN2	turquoise	0.881825731917528
ASUN	grey	0.231547049659406
ASXL1	grey	0.0983352761585296
ASXL2	lightcyan	0.846242516394152
ASXL3	grey	-0.458766406120414
ATAD1	grey	0.0862310169344919
ATAD2	grey	0.40023308698491
ATAD2B	grey	0.571835594801419
ATAD3A	grey	-0.208231463803683
ATAD3B	green	0.738699535180122
ATAD3C	grey	-0.242334749184108
ATAD5	grey	0.253063761673565
ATAT1	white	0.790531094224191
ATE1	pink	0.712862691125423
ATE1-AS1	turquoise	0.426140489432282
ATF1	grey	0.145306277664724
ATF2	darkgreen	0.741152333443651
ATF3	grey	0.258862864988519
ATF4	grey	0.511104592763234
ATF5	grey	0.651359229686125
ATF6	grey	0.269576140898551
ATF6B	grey	0.0999263874466529
ATF7	grey	0.270503650090324
ATF7IP	lightcyan	0.687821118852886
ATF7IP2	turquoise	0.593901653241163
ATG10	turquoise	0.344005243133133
ATG101	grey	0.363508039466357
ATG12	grey	0.228699185803015
ATG13	blue	0.590830589908438
ATG14	grey	0.0329149158809301
ATG16L1	grey	0.231765151183279
ATG16L2	grey	0.387585263102414
ATG2A	black	0.825979731532656
ATG2B	lightcyan	0.641214854860621
ATG3	lightyellow	0.736997961904588
ATG4A	grey	-0.101732119738248
ATG4B	grey	0.245959568527037
ATG4C	darkgreen	0.614270816729374
ATG4D	grey	0.428364789186943
ATG5	pink	0.739828297282475
ATG7	grey	0.483221763147735
ATG9A	lightsteelblue1	0.856666668101109
ATG9B	turquoise	0.919886067664592
ATHL1	grey	0.336760015313791
ATIC	brown	0.656548060184208
ATL1	turquoise	0.715472661027174
ATL2	grey	0.437963380387869
ATL3	pink	0.807408356747013
ATM	grey	-0.23974835438977
ATMIN	grey	0.477620060249109
ATN1	grey	-0.170952835807037
ATOH8	grey	-0.031065187826291
ATOX1	blue	0.70845366290997
ATP10A	greenyellow	0.816353339787208
ATP10B	grey	0.850092485668332
ATP10D	grey	0.468027874112274
ATP11A	grey	0.671763277886693
ATP11B	grey	0.334409830644697
ATP11C	grey	0.734557496354827
ATP12A	grey	0.33351668302824
ATP13A1	grey	0.327560776690263
ATP13A2	grey	0.379942576070839
ATP13A3	grey	0.314282404430352
ATP13A4	grey	0.525588340184696
ATP13A5	grey	0.0461611925505103
ATP1A1	grey	-0.212916900750995
ATP1A1-AS1	grey	-0.27358786787599
ATP1A2	grey	-0.14223469376678
ATP1A3	grey	0.528082854098458
ATP1B1	grey	0.722884935684955
ATP1B2	grey	0.282134084066709
ATP1B3	grey	0.401041067647726
ATP2A1	grey	0.0208302881393433
ATP2A1-AS1	turquoise	0.35874723985928
ATP2A2	grey	0.12459087211218
ATP2A3	grey	-0.322293708815429
ATP2B1	turquoise	0.397609146753249
ATP2B3	orangered4	0.762964138132843
ATP2B4	turquoise	0.717627721300987
ATP2C1	pink	0.658042693705126
ATP2C2	turquoise	0.380016975495075
ATP5A1	brown	0.603300349769381
ATP5B	blue	0.688417942338947
ATP5C1	blue	0.523249757665128
ATP5D	blue	0.851627184725912
ATP5E	purple	0.847077297424385
ATP5EP2	purple	0.680745929761015
ATP5F1	grey	-0.140653263720133
ATP5G1	purple	0.76551997274938
ATP5G2	tan	0.852116262177464
ATP5G3	blue	0.679349989907746
ATP5H	blue	0.740031353776665
ATP5I	purple	0.817196972223158
ATP5J	purple	0.752108287863956
ATP5J2	purple	0.728958590776903
ATP5L	purple	0.857123400920123
ATP5L2	grey	-0.0533179587891773
ATP5O	blue	0.744210628519301
ATP5S	grey	-0.244914466030899
ATP5SL	grey	0.399380810567215
ATP6AP1	turquoise	0.391830522060995
ATP6AP1L	turquoise	0.382761224886578
ATP6AP2	turquoise	0.352771902700273
ATP6V0A1	grey	0.252242625626758
ATP6V0A2	grey	0.193568838336039
ATP6V0A4	turquoise	0.691312589438159
ATP6V0B	grey	0.352213869066751
ATP6V0C	grey	0.362171421658503
ATP6V0CP3	grey	0.143392685080461
ATP6V0D1	blue	0.567921944430587
ATP6V0D2	grey	-0.31976768633953
ATP6V0E1	grey	0.360587919220378
ATP6V0E2	turquoise	0.358692408950485
ATP6V0E2-AS1	turquoise	0.403211501706084
ATP6V1A	grey	0.138687600478377
ATP6V1B1	grey	-0.484975041852285
ATP6V1B2	grey	0.88922175146841
ATP6V1C1	grey	0.388970896442858
ATP6V1C2	grey	-0.571921575958081
ATP6V1D	grey	-0.0390536635897959
ATP6V1E1	salmon	0.845860601734615
ATP6V1E2	turquoise	0.594215191264399
ATP6V1F	blue	0.681584225708007
ATP6V1G1	lightyellow	0.776097940232716
ATP6V1G3	turquoise	0.414152369041971
ATP6V1H	grey	0.504853845216703
ATP7A	grey	0.0975780268645182
ATP7B	grey	-0.437934476685238
ATP8A1	grey	-0.290131875028028
ATP8A2	grey	0.0941408422248149
ATP8B1	grey	0.170912442779023
ATP8B2	turquoise	0.397693931271591
ATP8B3	grey	0.429254407369492
ATP8B4	grey	-0.0169605506477087
ATP8B5P	grey	0.150834910452541
ATP9A	turquoise	0.717469458018213
ATP9B	turquoise	0.40359546504167
ATPAF1	turquoise	0.678643440917062
ATPAF2	grey	-0.219845335225798
ATPIF1	turquoise	0.8009736312873
ATR	turquoise	0.509518905821126
ATRAID	tan	0.859073410592993
ATRIP	grey	-0.188484606865083
ATRN	brown	0.768665293133697
ATRNL1	grey	-0.00706014838000269
ATRX	grey	-0.062640171144204
ATXN1	turquoise	0.62093907375659
ATXN10	turquoise	0.511666397018325
ATXN1L	grey	0.413390855780054
ATXN2	turquoise	0.739146209460617
ATXN2L	grey	0.57940491614285
ATXN3	darkgreen	0.781397187016004
ATXN7	grey	0.783499977935402
ATXN7L1	turquoise	0.710680934891929
ATXN7L2	grey	0.527760372793859
ATXN7L3	salmon	0.836236369930892
ATXN7L3B	turquoise	0.684401302921347
AUH	grey	-0.355883125022309
AUNIP	grey	0.238105956511449
AUP1	lightgreen	0.831043127940436
AURKA	grey	0.536976114389313
AURKAIP1	blue	0.878575158978725
AURKAPS1	grey	0.271432035363918
AURKB	saddlebrown	0.903943267845239
AURKC	turquoise	0.227582543977787
AUTS2	turquoise	0.40081510582095
AVEN	grey	0.281158414557259
AVIL	grey	-0.11368719147534
AVL9	pink	0.731258763127
AVPI1	grey	0.430035982912542
AVPR2	turquoise	0.565546965745258
AXDND1	turquoise	0.727489222147854
AXIN1	grey	0.213224111952789
AXIN2	yellow	0.41450230528752
AXL	yellow	0.373686957484283
AZGP1	grey	0.159251917344311
AZI2	turquoise	0.395699856550656
AZIN1	turquoise	0.825768199353605
AZIN1-AS1	turquoise	0.836185074920151
AZIN2	turquoise	0.784753213541468
AZU1	grey	-0.00369020289717752
B2M	grey	0.527572824701174
B3GALNT1	grey	0.184664154843283
B3GALNT2	grey	-0.129198729019829
B3GALT1	grey	0.305246435631244
B3GALT2	grey	0.21597272210961
B3GALT4	blue	0.659684109689755
B3GALT5	yellow	0.534336723031077
B3GALT5-AS1	yellow	0.483647835140315
B3GALT6	grey	-0.0834411286969207
B3GAT1	grey	-0.16101061293021
B3GAT3	turquoise	0.458250460857396
B3GLCT	grey	-0.383012985820068
B3GNT2	grey	0.47952269154604
B3GNT3	salmon	0.833882822388493
B3GNT4	grey	0.111519090216896
B3GNT5	turquoise	0.719488094264547
B3GNT6	grey	0.229840088875963
B3GNT7	grey	0.154108481784223
B3GNT8	grey	0.429348954092894
B3GNT9	turquoise	0.623347382614524
B3GNTL1	turquoise	0.544483843113446
B4GALNT2	grey	-0.0711501992240043
B4GALNT3	grey	0.347340144112599
B4GALNT4	red	0.661220260070163
B4GALT1	salmon	0.783004772444002
B4GALT1-AS1	turquoise	0.325640532950091
B4GALT2	darkred	0.871020902537443
B4GALT3	sienna3	0.723116621768235
B4GALT4	grey	0.104537650500409
B4GALT5	grey	0.725209672084929
B4GALT6	turquoise	0.487783064741451
B4GALT7	tan	0.737222300682939
B4GAT1	turquoise	0.461023916794873
B9D1	turquoise	0.855800333970794
B9D2	turquoise	0.786097022923866
BAALC	grey	-0.329443937237113
BAALC-AS1	turquoise	0.73748259402116
BAALC-AS2	turquoise	0.615550062828321
BABAM1	darkred	0.867364946950671
BACE1	darkorange	0.759633647631299
BACE1-AS	grey	-0.132057067212037
BACE2	grey	0.375075182084693
BACH1	grey	0.836325020529578
BACH2	grey	0.464909115490055
BAD	tan	0.888009371482522
BAG1	grey	0.26293063348511
BAG2	turquoise	0.704367453318613
BAG3	grey	0.0619401151629112
BAG4	grey	0.372644807880642
BAG5	grey	0.173111532087719
BAG6	grey	-0.0668158846561659
BAHCC1	turquoise	0.516478556505812
BAHD1	grey	-0.317392871300635
BAIAP2	turquoise	0.59161656429658
BAIAP2-AS1	turquoise	0.843678135346495
BAIAP2L1	turquoise	0.750640671722868
BAIAP2L2	grey	-0.174911531998326
BAIAP3	turquoise	0.765917467021658
BAK1	grey	0.78803472521221
BAMBI	grey	0.114088099214553
BANF1	turquoise	0.53073903604049
BANK1	grey	0.234455484069822
BANP	grey	0.138512364631061
BAP1	blue	0.639033091177671
BARD1	grey	0.245024047844223
BARX2	turquoise	0.650267010655648
BASP1	turquoise	0.846563788765962
BATF	greenyellow	0.82100244619307
BATF2	greenyellow	0.952391647251408
BATF3	grey	0.677052411079447
BAX	blue	0.726540411369776
BAZ1A	grey	0.823595379134792
BAZ1B	grey	0.230236710403727
BAZ2A	grey	0.729403798234102
BAZ2B	grey	0.217224568360776
BBC3	grey	0.062837319765577
BBIP1	turquoise	0.801535724582937
BBOX1	turquoise	0.842704663916103
BBOX1-AS1	grey	-0.201468817678688
BBS1	turquoise	0.888237259997827
BBS10	turquoise	0.602829027119951
BBS12	turquoise	0.801047472891374
BBS2	turquoise	0.864997279788567
BBS4	turquoise	0.930416573961954
BBS5	turquoise	0.873948492942526
BBS7	turquoise	0.666692765452031
BBS9	turquoise	0.913449073984049
BBX	grey	0.175536841955971
BCAM	red	0.90013846651644
BCAN	grey	0.0152672444835808
BCAP29	lightyellow	0.805194197516523
BCAP31	blue	0.863949538597146
BCAR1	black	0.814736422098395
BCAR3	grey	0.0998659603503551
BCAS1	grey	-0.167074491762124
BCAS2	grey	0.226620376131245
BCAS3	turquoise	0.857864939298265
BCAS4	turquoise	0.553604156413385
BCAT1	grey	0.539047117984139
BCAT2	grey	-0.366847292237431
BCCIP	grey	-0.182064407786449
BCDIN3D	turquoise	0.415190984269503
BCDIN3D-AS1	turquoise	0.807634018816422
BCKDHA	blue	0.624124667638468
BCKDHB	grey	-0.591891771302816
BCKDK	salmon	0.806094292306175
BCL10	lightyellow	0.941200358157658
BCL11A	grey	-0.0396917734721115
BCL11B	grey	0.306774537299331
BCL2	grey	0.134917750700404
BCL2A1	grey60	0.955647655686211
BCL2L1	turquoise	0.466145656736318
BCL2L10	grey	-0.206687953599456
BCL2L11	grey	0.496450632403854
BCL2L12	grey	0.0100571295191164
BCL2L13	grey	0.298536988512213
BCL2L14	grey	0.774086984785283
BCL2L15	darkmagenta	0.873614804035177
BCL2L2	turquoise	0.449765219234151
BCL3	grey	0.82263095101503
BCL6	grey	0.383367726395962
BCL7A	turquoise	0.794881050888983
BCL7B	grey	0.403281567428146
BCL7C	cyan	0.735755921421952
BCL9	turquoise	0.526377606454476
BCL9L	magenta	0.52708212733345
BCLAF1	grey	-0.0827445785772972
BCO1	yellow	0.526505458112538
BCO2	turquoise	0.777106009965898
BCOR	grey	-0.0757390750895776
BCORL1	grey	0.318363638617321
BCR	magenta	0.699767041718902
BCRP3	grey	0.0595169585771861
BCS1L	turquoise	0.488663893733484
BCYRN1	grey	-0.29828768646485
BDH1	turquoise	0.306610621058344
BDH2	grey	-0.490976157870252
BDKRB1	darkred	0.687551144291845
BDKRB2	grey	-0.127142379335434
BDNF	grey	-0.0859496016540982
BDNF-AS	turquoise	0.723593256661335
BDP1	grey	0.505160273929737
BEAN1	grey	0.534729009631482
BECN1	grey	-0.179405251658676
BEGAIN	grey	0.152631725826351
BEND3	grey	0.358373030352639
BEND5	turquoise	0.702704916373637
BEND6	grey	-0.277780077466784
BEND7	yellow	0.356167005792655
BEST1	grey60	0.910378391368489
BEST3	darkorange	0.780118689859794
BEST4	white	0.917467582384744
BET1	pink	0.646511198900835
BET1L	grey	0.193949853599995
BEX2	brown	0.498891365503887
BEX4	grey	-0.390824401635971
BEX5	grey	-0.203995052526903
BFAR	grey	0.134011308923388
BFSP1	grey	-0.34889786598291
BGN	yellow	0.549704212718989
BHLHA15	grey	0.202285493725354
BHLHB9	turquoise	0.496724394324574
BHLHE40	grey	0.467319008408834
BHLHE40-AS1	turquoise	0.525512257731495
BHLHE41	turquoise	0.592477209377191
BHMT2	turquoise	0.446309935592628
BICC1	turquoise	0.806768291403638
BICD1	grey	-0.263501167739776
BICD2	grey	-0.156216409446204
BID	grey	0.778783465277189
BIK	grey	0.357799805218867
BIN1	grey	0.540344879421161
BIN2	grey	0.779274954862117
BIN3	turquoise	0.489132882898987
BIN3-IT1	grey	0.013123507429349
BIRC2	violet	0.850135213108321
BIRC3	grey	0.794138675138057
BIRC5	saddlebrown	0.945934476816697
BIRC6	lightcyan	0.841174602250761
BIRC7	grey	0.120274784874169
BISPR	grey	0.318720054845408
BIVM	turquoise	0.55366561301029
BLACAT1	grey	-0.0355000694400502
BLCAP	grey	-0.490228715787914
BLK	grey	0.507813678990878
BLM	grey	0.459861823366569
BLMH	brown	0.694013311849058
BLNK	grey	0.361968270028545
BLOC1S1	purple	0.805883569157287
BLOC1S2	grey	0.266834202053966
